Store,Dept,Date,Weekly_Sales,pred_mean,residual,cv_fold
2,95,2011-02-25,128212.25,142023.36,-13811.109375,0
2,95,2011-03-04,138719.26,210015.06,-71295.80249999999,0
2,95,2011-03-11,134988.06,186224.06,-51236.0025,0
2,95,2011-03-18,143003.44,218503.42,-75499.981875,0
2,95,2011-03-25,129634.52,220483.89,-90849.370625,0
2,95,2011-04-01,131101.8,220530.5,-89428.70000000001,0
2,95,2011-04-08,137776.4,208689.67,-70913.271875,0
2,95,2011-04-15,140354.49,205763.11,-65408.61937500001,0
2,95,2011-04-22,134190.44,211815.88,-77625.435,0
2,95,2011-04-29,125106.75,212058.6,-86951.84375,0
2,95,2011-05-06,134884.29,209151.88,-74267.58499999999,0
2,95,2011-05-13,140852.08,198306.14,-57454.06062500001,0
3,2,2011-02-04,17746.76,15600.901,2145.8586328124984,0
3,2,2011-02-11,16535.49,15511.584,1023.9060156250016,0
3,2,2011-02-18,16948.62,17245.562,-296.942500000001,0
3,2,2011-02-25,16219.96,17313.865,-1093.9052343750009,0
3,2,2011-03-04,18932.19,17766.182,1166.0083593749987,0
3,2,2011-03-11,16948.55,18696.535,-1747.9851562500007,0
3,2,2011-03-18,16740.65,19570.422,-2829.7718749999985,0
3,2,2011-03-25,15263.73,18832.191,-3568.4614062500004,0
3,2,2011-04-01,14053.93,18773.516,-4719.585625,0
3,2,2011-04-08,15993.94,17196.412,-1202.4721093749995,0
3,2,2011-04-15,14468.88,17459.395,-2990.514531250001,0
3,2,2011-04-22,14481.21,16939.744,-2458.534140625001,0
3,2,2011-04-29,15180.97,16853.584,-1672.6139843750007,0
3,2,2011-05-06,17081.58,17240.15,-158.57039062499825,0
3,2,2011-05-13,15045.29,16420.35,-1375.0596093749991,0
3,8,2011-02-04,9488.95,8429.81,1059.1404296875007,0
3,8,2011-02-11,7590.46,8571.953,-981.493125,0
3,8,2011-02-18,8028.69,9040.876,-1012.1859765625004,0
3,8,2011-02-25,8289.54,8273.207,16.332968750000873,0
3,8,2011-03-04,8383.64,8187.8794,195.76060546874942,0
3,8,2011-03-11,8502.1,8664.113,-162.01328124999964,0
3,8,2011-03-18,9158.75,8618.305,540.4453125,0
3,8,2011-03-25,8100.33,8623.072,-522.7422656250001,0
3,8,2011-04-01,7284.46,8804.968,-1520.5077734375,0
3,8,2011-04-08,8032.62,8488.587,-455.9669140625001,0
3,8,2011-04-15,7351.74,8202.766,-851.0256250000002,0
3,8,2011-04-22,8766.3,7680.765,1085.5348632812493,0
3,8,2011-04-29,7822.76,7947.9116,-125.15162109374978,0
3,8,2011-05-06,9413.97,8881.0,532.9699999999993,0
3,8,2011-05-13,7185.99,7874.0137,-688.0236718750002,0
3,13,2011-02-04,11767.66,10904.281,863.3787499999999,0
3,13,2011-02-11,10563.34,11234.9795,-671.6394921874999,0
3,13,2011-02-18,11908.25,11280.201,628.048828125,0
3,13,2011-02-25,11687.72,11014.195,673.5246874999993,0
3,13,2011-03-04,12194.89,11563.928,630.9622656249994,0
3,13,2011-03-11,10427.24,11455.59,-1028.3498437500002,0
3,13,2011-03-18,11619.39,11070.048,549.3421484374994,0
3,13,2011-03-25,10341.26,11637.482,-1296.2224218749998,0
3,13,2011-04-01,9268.56,10808.973,-1540.4126562500005,0
3,13,2011-04-08,11069.8,9902.067,1167.7326171874993,0
3,13,2011-04-15,10087.62,10596.324,-508.7042187499992,0
3,13,2011-04-22,10323.6,10261.268,62.332421875000364,0
3,13,2011-04-29,10356.85,9579.926,776.9242187500004,0
3,13,2011-05-06,12604.54,10269.882,2334.658164062501,0
3,13,2011-05-13,10189.08,10427.367,-238.28718750000007,0
3,38,2011-02-04,131623.64,130409.055,1214.585312500014,0
3,38,2011-02-11,129054.64,128079.92,974.7181249999994,0
3,38,2011-02-18,121509.84,122937.766,-1427.9256250000035,0
3,38,2011-02-25,125591.83,117884.26,7707.572187500002,0
3,38,2011-03-04,142476.27,161308.81,-18832.54250000001,0
3,38,2011-03-11,127654.09,163582.12,-35928.035,0
3,38,2011-03-18,107690.8,178312.27,-70621.465625,0
3,38,2011-03-25,112889.1,149584.56,-36695.462499999994,0
3,38,2011-04-01,132300.71,139769.89,-7469.180625000008,0
3,38,2011-04-08,112366.88,139847.83,-27480.948124999995,0
3,38,2011-04-15,108280.8,121307.46,-13026.660937499997,0
3,38,2011-04-22,108157.37,111258.48,-3101.1065625000047,0
3,38,2011-04-29,102971.82,117738.34,-14766.523749999993,0
3,38,2011-05-06,125369.2,109382.22,15986.981249999997,0
3,38,2011-05-13,109503.96,113869.04,-4365.079062499994,0
3,40,2011-02-04,20560.34,19844.453,715.8868750000001,0
3,40,2011-02-11,22307.39,19824.336,2483.0540624999994,0
3,40,2011-02-18,19791.73,21969.482,-2177.7524218750004,0
3,40,2011-02-25,19307.3,21098.61,-1791.3093750000007,0
3,40,2011-03-04,20553.85,19600.469,953.3812499999985,0
3,40,2011-03-11,18750.0,21812.74,-3062.740234375,0
3,40,2011-03-18,18270.81,20928.535,-2657.7251562499987,0
3,40,2011-03-25,17365.1,20088.088,-2722.9878906250015,0
3,40,2011-04-01,15745.62,18776.53,-3030.909296874999,0
3,40,2011-04-08,17169.34,17917.533,-748.1932031249999,0
3,40,2011-04-15,16960.89,17289.148,-328.2584375000006,0
3,40,2011-04-22,16615.93,17438.477,-822.5465624999997,0
3,40,2011-04-29,16234.59,17146.285,-911.6951562499999,0
3,40,2011-05-06,18191.03,17214.004,977.0260937499988,0
3,40,2011-05-13,15980.36,16148.17,-167.80992187499942,0
3,72,2011-02-04,26576.4,17707.967,8868.433203125001,0
3,72,2011-02-11,29171.73,21619.389,7552.341328125,0
3,72,2011-02-18,32925.67,29315.555,3610.1153124999983,0
3,72,2011-02-25,24423.62,28932.148,-4508.528437500001,0
3,72,2011-03-04,21632.0,27239.742,-5607.7421875,0
3,72,2011-03-11,21795.96,28558.18,-6762.219687500001,0
3,72,2011-03-18,17811.27,28004.264,-10192.993671875,0
3,72,2011-03-25,17626.48,22587.336,-4960.8559375,0
3,72,2011-04-01,12886.41,19564.451,-6678.041171875,0
3,72,2011-04-08,18436.12,16882.219,1553.901249999999,0
3,72,2011-04-15,16274.29,16523.994,-249.70414062499913,0
3,72,2011-04-22,16187.53,17594.953,-1407.4231249999993,0
3,72,2011-04-29,14367.65,18917.37,-4549.719140625,0
3,72,2011-05-06,20462.87,17147.13,3315.739140624999,0
3,72,2011-05-13,18640.4,17241.887,1398.5132812500015,0
3,90,2011-02-04,1562.31,1381.2831,181.02691894531245,0
3,90,2011-02-11,1340.18,1710.6484,-370.46843749999994,0
3,90,2011-02-18,1442.64,1621.7861,-179.1461328124999,0
3,90,2011-02-25,1431.38,1630.6516,-199.2716113281249,0
3,90,2011-03-04,1437.02,1418.9292,18.090800781249982,0
3,90,2011-03-11,1408.16,1592.0555,-183.89554199218742,0
3,90,2011-03-18,1430.9,1544.7203,-113.82033691406241,0
3,90,2011-03-25,1820.74,1603.0262,217.7137548828125,0
3,90,2011-04-01,1346.63,1652.5142,-305.8841601562499,0
3,90,2011-04-08,1422.77,1473.6895,-50.91945312500002,0
3,90,2011-04-15,1358.6,1598.3237,-239.7237304687501,0
3,90,2011-04-22,1437.84,1428.7616,9.078403320312418,0
3,90,2011-04-29,1757.8,1523.5247,234.27534179687495,0
3,90,2011-05-06,1575.67,1721.0701,-145.40006835937493,0
3,90,2011-05-13,1549.5,1101.4025,448.0975341796875,0
3,91,2011-02-04,117.04,385.38895,-268.3489465332031,0
3,91,2011-02-11,65.04,145.94469,-80.90468688964843,0
3,91,2011-02-18,134.72,431.99844,-297.2784436035156,0
3,91,2011-02-25,155.2,363.79404,-208.5940368652344,0
3,91,2011-03-04,104.17,151.89462,-47.72462280273437,0
3,91,2011-03-11,101.94,177.13568,-75.19568115234375,0
3,91,2011-03-18,190.49,143.6934,46.79659484863282,0
3,91,2011-03-25,177.1,213.77852,-36.67851867675782,0
3,91,2011-04-01,194.78,234.7359,-39.95590087890625,0
3,91,2011-04-08,235.32,225.0796,10.24039489746093,0
3,91,2011-04-15,257.23,180.54494,76.68506286621096,0
3,91,2011-04-22,259.19,180.15224,79.03776306152344,0
3,91,2011-04-29,398.66,188.71962,209.94038024902346,0
3,91,2011-05-06,194.98,480.92343,-285.94343139648436,0
3,91,2011-05-13,215.0,0.0,215.0,0
3,92,2011-02-04,7180.42,7679.6235,-499.2035351562499,0
3,92,2011-02-11,6852.92,7526.2754,-673.3553906249999,0
3,92,2011-02-18,6033.41,7418.9526,-1385.5426367187501,0
3,92,2011-02-25,6216.24,6679.037,-462.7971093750002,0
3,92,2011-03-04,7368.49,6233.584,1134.9060156249998,0
3,92,2011-03-11,7741.2,7085.4736,655.7263671874998,0
3,92,2011-03-18,7871.93,7197.4717,674.4583203125003,0
3,92,2011-03-25,7533.17,7421.2324,111.93757812500007,0
3,92,2011-04-01,5677.46,7564.9795,-1887.5194921875,0
3,92,2011-04-08,6130.23,6777.677,-647.4467578125004,0
3,92,2011-04-15,5400.72,6423.347,-1022.6271679687497,0
3,92,2011-04-22,5848.52,5810.7397,37.78025390625044,0
3,92,2011-04-29,6018.31,5624.0044,394.3056054687504,0
3,92,2011-05-06,6713.38,6042.9243,670.4556835937501,0
3,92,2011-05-13,6232.0,5527.069,704.93115234375,0
3,95,2011-02-04,13058.21,13395.005,-336.7948828125009,0
3,95,2011-02-11,11906.81,14132.035,-2225.2251562500005,0
3,95,2011-02-18,12482.63,14222.561,-1739.9305468750008,0
3,95,2011-02-25,11396.91,13360.0625,-1963.1525000000001,0
