node_id,echelon,type,SI,S,L,tau,sigma,mu,safety_stock,holding_cost_weekly,holding_cost_annual
S6_D40,3,store_dept,0,0,1,1,2955.2689963822295,65638.9712605042,4861.417499048767,97.22834998097535,5055.874199010718
S6_D72,3,store_dept,0,0,1,1,21500.927687356903,81294.72336134454,35369.02604570211,707.3805209140421,36783.78708753019
S6_D90,3,store_dept,0,0,1,1,3919.550463125,53832.47294117647,6447.660511840625,128.9532102368125,6705.56693231425
S6_D91,3,store_dept,0,0,1,1,2726.773951549634,45307.94546218487,4485.543150299148,89.71086300598296,4664.964876311114
S6_D92,3,store_dept,0,0,1,1,7620.9352315091755,98912.983697479,12536.438455832595,250.7287691166519,13037.895994065899
S6_D95,3,store_dept,0,0,1,1,7168.341793486035,89168.65546218488,11791.922250284528,235.83844500569057,12263.59914029591
S8_D2,3,store_dept,0,0,1,1,2790.4659787746164,35768.36218487395,4590.316535084244,91.80633070168487,4773.929196487613
S8_D8,3,store_dept,0,0,1,1,1778.8884192019295,26220.213613445376,2926.271449587174,58.52542899174348,3043.322307570661
S8_D13,3,store_dept,0,0,1,1,1411.8992057509793,25131.97714285714,2322.574193460361,46.45148386920722,2415.477161198776
S8_D38,3,store_dept,0,0,1,1,6316.497688576049,59029.41378151261,10390.6386977076,207.812773954152,10806.264245615903
S8_D40,3,store_dept,0,0,1,1,2254.1744367353194,37691.67394957983,3708.1169484296006,74.16233896859201,3856.4416263667845
S8_D72,3,store_dept,0,0,1,1,8483.208041445372,36828.007647058825,13954.877228177636,279.09754456355273,14513.072317304743
S8_D90,3,store_dept,0,0,1,1,2261.1698334393636,39267.127983193284,3719.624376007753,74.39248752015507,3868.409351048064
S8_D91,3,store_dept,0,0,1,1,2849.861096530606,31352.773781512606,4688.021503792847,93.76043007585695,4875.542363944561
S8_D92,3,store_dept,0,0,1,1,4251.640989209139,60115.44462184874,6993.949427249034,139.87898854498067,7273.707404338995
S8_D95,3,store_dept,0,0,1,1,2885.046980398387,62931.179159663865,4745.902282755346,94.91804565510692,4935.73837406556
S11_D2,3,store_dept,0,0,1,1,4020.456299787686,57180.229663865546,6613.650613150744,132.2730122630149,6878.196637676774
S11_D8,3,store_dept,0,0,1,1,2397.649882067282,34358.46302521008,3944.134056000679,78.88268112001357,4101.899418240706
S11_D13,3,store_dept,0,0,1,1,2401.34995487507,40961.66747899159,3950.2206757694903,79.00441351538981,4108.22950280027
S11_D38,3,store_dept,0,0,1,1,8232.391367279997,73377.02613445377,13542.283799175595,270.8456759835119,14083.975151142618
S11_D40,3,store_dept,0,0,1,1,2255.8575455097753,53276.74226890756,3710.88566236358,74.2177132472716,3859.3210888581234
S11_D72,3,store_dept,0,0,1,1,14861.46731250733,71198.12588235295,24447.113729074557,488.9422745814912,25424.99827823754
S11_D90,3,store_dept,0,0,1,1,2588.5863995226196,49091.65605042017,4258.2246272147095,85.16449254429419,4428.553612303298
S11_D91,3,store_dept,0,0,1,1,3156.923478933408,41945.88966386555,5193.139122845457,103.86278245690914,5400.8646877592755
S11_D92,3,store_dept,0,0,1,1,5409.53448697628,76951.72630252101,8898.68423107598,177.9736846215196,9254.631600319019
S11_D95,3,store_dept,0,0,1,1,5009.763516518584,77396.90983193277,8241.060984673071,164.82121969346142,8570.703424059993
S13_D2,3,store_dept,0,0,1,1,5718.794586722055,76393.49226890756,9407.41709515778,188.1483419031556,9783.713778964091
S13_D8,3,store_dept,0,0,1,1,2245.7332825586245,36092.64705882353,3694.2312498089373,73.88462499617874,3842.0004998012946
S13_D13,3,store_dept,0,0,1,1,2253.035850434372,47327.25521008403,3706.2439739645424,74.12487947929085,3854.4937329231243
S13_D38,3,store_dept,0,0,1,1,7804.037954170075,83250.1487394958,12837.642434609774,256.75284869219547,13351.148131994165
S13_D40,3,store_dept,0,0,1,1,3542.9648730772874,77300.15462184875,5828.177216212138,116.56354432424276,6061.304304860623
S13_D72,3,store_dept,0,0,1,1,15311.588079143192,77501.09630252102,25187.56239019055,503.751247803811,26195.064885798172
S13_D90,3,store_dept,0,0,1,1,7480.859663043537,115699.91722689076,12306.014145706618,246.12028291413236,12798.254711534883
S13_D91,3,store_dept,0,0,1,1,4805.671031733318,80811.33588235294,7905.328847201308,158.10657694402616,8221.54200108936
S13_D92,3,store_dept,0,0,1,1,12743.987973898009,161579.56210084035,20963.860217062225,419.2772043412445,21802.414625744714
S13_D95,3,store_dept,0,0,1,1,8492.876121654377,137298.7468907563,13970.781220121451,279.41562440242905,14529.61246892631
S14_D2,3,store_dept,0,0,1,1,6521.544737423176,78770.02151260505,10727.941093061125,214.5588218612225,11157.05873678357
S14_D8,3,store_dept,0,0,1,1,4210.196583060159,53978.035798319324,6925.773379133962,138.51546758267926,7202.804314299322
S14_D13,3,store_dept,0,0,1,1,4445.62077114603,60494.68974789916,7313.046168535219,146.26092337070438,7605.568015276627
S14_D38,3,store_dept,0,0,1,1,9107.14331625095,104255.16605042017,14981.250755232812,299.62501510465626,15580.500785442126
S14_D40,3,store_dept,0,0,1,1,5457.736987121684,72415.59764705882,8977.977343815171,179.55954687630344,9337.09643756778
S14_D72,3,store_dept,0,0,1,1,17430.264629383077,94384.65865546219,28672.78531533516,573.4557063067032,29819.696727948565
S14_D90,3,store_dept,0,0,1,1,10742.519710741399,108073.85411764706,17671.444924169602,353.42889848339206,18378.302721136388
S14_D91,3,store_dept,0,0,1,1,10060.674200423111,91754.87487394958,16549.809059696017,330.99618119392034,17211.801422083856
S14_D92,3,store_dept,0,0,1,1,21622.227093909765,183980.7523529412,35568.563569481565,711.3712713896313,36991.30611226083
S14_D95,3,store_dept,0,0,1,1,16754.454777460654,146270.61100840336,27561.07810892278,551.2215621784555,28663.521233279687
S19_D2,3,store_dept,0,0,1,1,4571.375338134753,50689.779411764706,7519.912431231669,150.3982486246334,7820.708928480936
S19_D8,3,store_dept,0,0,1,1,2742.7548340819726,42293.270924369746,4511.831702064845,90.2366340412969,4692.304970147438
S19_D13,3,store_dept,0,0,1,1,2659.0341885648686,33580.28100840336,4374.111240189209,87.48222480378418,4549.075689796778
S19_D38,3,store_dept,0,0,1,1,7905.663547364983,78317.27092436975,13004.816535415397,260.09633070830796,13525.009196832014
S19_D40,3,store_dept,0,0,1,1,2437.549911638502,53933.79647058824,4009.769604645336,80.19539209290673,4170.16038883115
S19_D72,3,store_dept,0,0,1,1,16509.762735020726,72266.03184873948,27158.559699109093,543.1711939821819,28244.902087073457
S19_D90,3,store_dept,0,0,1,1,4752.5614257462,67555.40210084034,7817.9635453525,156.35927090705,8130.6820871666
S19_D91,3,store_dept,0,0,1,1,4175.616210846024,54401.15294117647,6868.88866684171,137.3777733368342,7143.644213515378
S19_D92,3,store_dept,0,0,1,1,9218.59441790431,113456.13352941177,15164.587817452591,303.2917563490518,15771.171330150693
S19_D95,3,store_dept,0,0,1,1,7394.63959504926,97081.33319327731,12164.182133856033,243.28364267712067,12650.749419210275
S20_D2,3,store_dept,0,0,1,1,5682.652400144631,78544.54487394958,9347.96319823792,186.9592639647584,9721.881726167438
S20_D8,3,store_dept,0,0,1,1,5091.452011704268,76129.26722689076,8375.438559253522,167.50877118507043,8710.456101623662
S20_D13,3,store_dept,0,0,1,1,2969.353689517907,56302.68218487395,4884.586819256957,97.69173638513914,5079.970292027235
S20_D38,3,store_dept,0,0,1,1,10365.375474601018,110040.8442857143,17051.042655718677,341.02085311437355,17733.084361947425
S20_D40,3,store_dept,0,0,1,1,5573.039720485937,86343.65025210085,9167.650340199367,183.35300680398734,9534.356353807341
S20_D72,3,store_dept,0,0,1,1,22000.214145807455,92466.03504201681,36190.35226985326,723.8070453970653,37637.96636064739
S20_D90,3,store_dept,0,0,1,1,7764.873399419521,96017.12865546219,12773.216742045111,255.46433484090224,13284.145411726917
S20_D91,3,store_dept,0,0,1,1,8251.045092780583,78130.96873949579,13572.96917762406,271.4593835524812,14115.887944729022
S20_D92,3,store_dept,0,0,1,1,15678.280608370664,164445.22596638656,25790.77160076974,515.8154320153949,26822.402464800536
S20_D95,3,store_dept,0,0,1,1,10840.478514569484,150454.85789915966,17832.5871564668,356.651743129336,18545.890642725473
S24_D2,3,store_dept,0,0,1,1,3638.224276756184,40945.38008403361,5984.878935263922,119.69757870527845,6224.274092674479
S24_D8,3,store_dept,0,0,1,1,2363.924401088012,48816.27890756303,3888.65563978978,77.7731127957956,4044.201865381371
S24_D13,3,store_dept,0,0,1,1,2745.745186362912,29330.76487394958,4516.75083156699,90.33501663133981,4697.42086482967
S24_D38,3,store_dept,0,0,1,1,7409.576698289831,59427.070420168064,12188.753668686773,243.77507337373547,12676.303815434245
S24_D40,3,store_dept,0,0,1,1,2753.4522146147833,45193.24571428572,4529.428893041319,90.58857786082638,4710.606048762971
S24_D72,3,store_dept,0,0,1,1,12302.52890735824,58504.70907563025,20237.660052604308,404.7532010520862,21047.16645470848
S24_D90,3,store_dept,0,0,1,1,5572.93865798461,72682.59008403363,9167.484092384682,183.34968184769366,9534.18345608007
S24_D91,3,store_dept,0,0,1,1,4728.800540620292,52228.40806722689,7778.8768893203805,155.57753778640762,8090.031964893196
S24_D92,3,store_dept,0,0,1,1,10780.85456975765,121336.0225210084,17734.505767251336,354.6901153450267,18443.88599794139
S24_D95,3,store_dept,0,0,1,1,7532.429049428496,94061.20210084034,12390.845786309876,247.81691572619752,12886.47961776227
S26_D2,3,store_dept,0,0,1,1,3190.444796396675,27464.985042016808,5248.28169007253,104.96563380145061,5458.212957675431
S26_D8,3,store_dept,0,0,1,1,2120.0997304647467,28445.755210084033,3487.5640566145084,69.75128113229017,3627.066618879089
S26_D13,3,store_dept,0,0,1,1,1760.066625251555,20948.400420168065,2895.309598538808,57.90619197077616,3011.1219824803607
S26_D38,3,store_dept,0,0,1,1,8925.314806315348,103948.92630252101,14682.142856388748,293.64285712777496,15269.428570644297
S26_D40,3,store_dept,0,0,1,1,2087.2279823410727,37231.17504201681,3433.4900309510645,68.66980061902129,3570.829632189107
S26_D72,3,store_dept,0,0,1,1,8417.946533244978,42590.3368907563,13847.52204718799,276.9504409437598,14401.42292907551
S26_D90,3,store_dept,0,0,1,1,4691.443812272324,56987.783613445376,7717.425071187973,154.34850142375947,8026.122074035493
S26_D91,3,store_dept,0,0,1,1,5175.597105573602,39176.612100840335,8513.857238668576,170.2771447733715,8854.411528215318
S26_D92,3,store_dept,0,0,1,1,11047.47852480138,84698.51563025209,18173.10217329827,363.4620434659654,18900.0262602302
S26_D95,3,store_dept,0,0,1,1,6685.504682566728,70200.88991596639,10997.655202822267,219.95310405644534,11437.561410935157
S27_D2,3,store_dept,0,0,1,1,6680.55323041027,79340.45445378151,10989.510064024895,219.7902012804979,11429.09046658589
S27_D8,3,store_dept,0,0,1,1,3250.4156919173474,41999.723361344535,5346.933813204037,106.93867626408074,5560.811165732199
S27_D13,3,store_dept,0,0,1,1,4343.23135307622,52804.82495798319,7144.615575810382,142.89231151620766,7430.400198842798
S27_D38,3,store_dept,0,0,1,1,4818.5071735363235,39874.00957983193,7926.444300467252,158.52888600934506,8243.502072485942
S27_D40,3,store_dept,0,0,1,1,4122.519341132227,70036.52739495799,6781.5443161625135,135.63088632325028,7052.806088809015
S27_D72,3,store_dept,0,0,1,1,16678.10516380259,69071.49050420168,27435.48299445526,548.7096598891052,28532.90231423347
S27_D90,3,store_dept,0,0,1,1,7609.266536074169,96400.26596638656,12517.243451842009,250.34486903684018,13017.93318991569
S27_D91,3,store_dept,0,0,1,1,5570.109839289332,66453.38285714286,9162.830685630952,183.25661371261904,9529.343913056191
S27_D92,3,store_dept,0,0,1,1,12841.94927527808,146016.97478991596,21125.006557832443,422.5001311566489,21970.00682014574
S27_D95,3,store_dept,0,0,1,1,11054.01486474976,120193.03689075631,18183.85445251336,363.67708905026717,18911.20863061389
S28_D2,3,store_dept,0,0,1,1,3748.0261700110295,57800.77806722689,6165.503049668144,123.31006099336288,6412.12317165487
S28_D8,3,store_dept,0,0,1,1,1916.1935184540944,33349.7743697479,3152.1383378569853,63.04276675713971,3278.223871371265
S28_D13,3,store_dept,0,0,1,1,2901.257986187599,38208.6343697479,4772.5693872786005,95.451387745572,4963.4721627697445
S28_D38,3,store_dept,0,0,1,1,6277.952010827339,49285.04672268907,10327.231057810974,206.54462115621948,10740.320300123412
S28_D40,3,store_dept,0,0,1,1,3232.1726117202206,45833.39546218487,5316.923946279763,106.33847892559527,5529.6009041309535
S28_D72,3,store_dept,0,0,1,1,18817.649114429605,55015.67949579832,30955.0327932367,619.100655864734,32193.234104966166
S28_D90,3,store_dept,0,0,1,1,10232.454306504455,65675.6581512605,16832.38733419983,336.6477466839966,17505.682827567824
S28_D91,3,store_dept,0,0,1,1,13468.893912499661,57716.06386554622,22156.330486061943,443.1266097212389,23042.58370550442
S28_D92,3,store_dept,0,0,1,1,17455.28697031412,98769.44361344539,28713.947066166726,574.2789413233345,29862.504948813395
S28_D95,3,store_dept,0,0,1,1,12502.10334480109,96592.80495798319,20565.960002197793,411.31920004395585,21388.598402285705
S31_D2,3,store_dept,0,0,1,1,3067.9885022299454,58722.31470588235,5046.8410861682605,100.93682172336521,5248.7147296149915
S31_D8,3,store_dept,0,0,1,1,1605.5867686024176,25293.320840336135,2641.190234350977,52.82380468701954,2746.8378437250162
S31_D13,3,store_dept,0,0,1,1,1839.3270409195331,42489.92075630253,3025.692982312632,60.51385964625264,3146.7207016051375
S31_D38,3,store_dept,0,0,1,1,7690.71326976405,81118.33151260503,12651.223328761862,253.02446657523726,13157.272261912338
S31_D40,3,store_dept,0,0,1,1,2793.5146252579702,56824.22428571429,4595.331558549361,91.90663117098723,4779.144820891335
S31_D72,3,store_dept,0,0,1,1,14552.695838934298,45630.32184873949,23939.18465504692,478.7836931009384,24896.752041248797
S31_D90,3,store_dept,0,0,1,1,5371.098153498446,86200.34092436975,8835.456462504942,176.70912925009884,9188.87472100514
S31_D91,3,store_dept,0,0,1,1,4919.851704665551,70300.27218487395,8093.156054174831,161.86312108349662,8416.882296341824
S31_D92,3,store_dept,0,0,1,1,10338.673882256355,126988.2231092437,17007.118536311704,340.1423707262341,17687.403277764173
S31_D95,3,store_dept,0,0,1,1,6869.368015142641,107289.05756302521,11300.110384909643,226.00220769819288,11752.11480030603
S32_D2,3,store_dept,0,0,1,1,2612.4900688145003,50412.60605042017,4297.546163199853,85.95092326399707,4469.448009727847
S32_D8,3,store_dept,0,0,1,1,2052.9911582049103,24708.325210084036,3377.1704552470774,67.54340910494155,3512.2572734569603
S32_D13,3,store_dept,0,0,1,1,1702.1419492788748,29910.690168067227,2800.023506563749,56.00047013127498,2912.024446826299
S32_D38,3,store_dept,0,0,1,1,5450.679493459984,60843.652436974786,8966.367766741674,179.3273553348335,9325.022477411341
S32_D40,3,store_dept,0,0,1,1,2581.972458541505,58072.19235294117,4247.344694300776,84.94689388601552,4417.238482072807
S32_D72,3,store_dept,0,0,1,1,14464.178987504627,44287.88336134454,23793.574434445112,475.8714886889023,24745.317411822918
S32_D90,3,store_dept,0,0,1,1,3194.2792582194083,61721.66747899159,5254.589379770927,105.09178759541854,5464.772954961764
S32_D91,3,store_dept,0,0,1,1,2229.7632536440624,48378.193193277315,3667.9605522444826,73.35921104488965,3814.6789743342615
S32_D92,3,store_dept,0,0,1,1,7111.9738264642865,100226.33907563025,11699.19694453375,233.98393889067503,12167.164822315102
S32_D95,3,store_dept,0,0,1,1,4660.603585683903,84935.78445378151,7666.69289845002,153.3338579690004,7973.360614388021
S33_D2,3,store_dept,0,0,1,1,696.9268686566588,7417.721092436976,1146.4446989402038,22.928893978804076,1192.302486897812
S33_D8,3,store_dept,0,0,1,1,632.0730499012022,3651.663613445378,1039.7601670874776,20.795203341749552,1081.3505737709768
S33_D13,3,store_dept,0,0,1,1,642.3803649845879,6861.6726050420175,1056.7157003996472,21.134314007992945,1098.9843284156332
S33_D38,3,store_dept,0,0,1,1,4603.285634027063,13267.189075630253,7572.404867974518,151.44809735949036,7875.301062693499
S33_D40,3,store_dept,0,0,1,1,1053.9199499953386,6145.321344537815,1733.698317742332,34.67396635484664,1803.0462504520253
S33_D90,3,store_dept,0,0,1,1,2004.7266385681196,24510.36966386555,3297.7753204445567,65.95550640889114,3429.6863332623393
S33_D91,3,store_dept,0,0,1,1,1756.66226170672,9833.874453781513,2889.7094205075546,57.794188410151094,3005.2977973278566
S33_D92,3,store_dept,0,0,1,1,4572.747100750905,33660.996050420166,7522.168980735239,150.44337961470478,7823.055739964649
S33_D95,3,store_dept,0,0,1,1,3181.160298879547,26943.794873949577,5233.008691656855,104.66017383313711,5442.32903932313
S34_D2,3,store_dept,0,0,1,1,2126.226566533809,35177.925798319324,3497.642701948116,69.95285403896233,3637.548410026041
S34_D8,3,store_dept,0,0,1,1,1749.2783597107928,27043.341848739496,2877.562901724254,57.55125803448508,2992.665417793224
S34_D13,3,store_dept,0,0,1,1,1465.9556266916134,23401.850924369744,2411.497005907704,48.22994011815408,2507.9568861440125
S34_D38,3,store_dept,0,0,1,1,5217.696748566056,48944.55613445378,8583.111151391162,171.66222302782325,8926.435597446809
S34_D40,3,store_dept,0,0,1,1,2461.8560477485,38532.63756302521,4049.7531985462824,80.99506397092566,4211.743326488134
S34_D72,3,store_dept,0,0,1,1,8369.596462672647,36619.17478991597,13767.986181096505,275.35972362193013,14318.705628340367
S34_D90,3,store_dept,0,0,1,1,2420.2228676534414,44495.09546218488,3981.266617289911,79.62533234579823,4140.517281981508
S34_D91,3,store_dept,0,0,1,1,2553.6314541001016,33995.31966386555,4200.723741994667,84.01447483989334,4368.752691674454
S34_D92,3,store_dept,0,0,1,1,6611.781794057571,67635.20084033614,10876.381051224704,217.52762102449407,11311.436293273691
S34_D95,3,store_dept,0,0,1,1,3728.7404688831407,69634.74478991596,6133.778071312767,122.67556142625534,6379.129194165278
S36_D2,3,store_dept,0,0,1,1,1438.7096691521015,13430.056806722689,2366.677405755207,47.33354811510414,2461.3445019854153
S36_D8,3,store_dept,0,0,1,1,307.5449071315202,3426.7899159663866,505.9113722313507,10.118227444627014,526.1478271206047
S36_D13,3,store_dept,0,0,1,1,1220.0963405242985,12171.81487394958,2007.0584801624711,40.14116960324942,2087.34081936897
S36_D38,3,store_dept,0,0,1,1,2871.4765922263514,18160.40806722689,4723.578994212348,94.47157988424696,4912.522153980842
S36_D40,3,store_dept,0,0,1,1,1056.4968779154299,10515.679159663867,1737.9373641708821,34.75874728341764,1807.4548587377174
S36_D90,3,store_dept,0,0,1,1,2357.0711146749195,35532.67680672269,3877.3819836402427,77.54763967280485,4032.477262985852
S36_D91,3,store_dept,0,0,1,1,2043.3916562688746,11221.18974789916,3361.3792745622986,67.22758549124597,3495.8344455447905
S36_D92,3,store_dept,0,0,1,1,4122.66809657098,44329.889495798314,6781.789018859263,135.63578037718526,7053.060579613633
S36_D95,3,store_dept,0,0,1,1,2710.545649401668,40241.47680672269,4458.847593265744,89.17695186531488,4637.201496996374
S39_D2,3,store_dept,0,0,1,1,5329.390951399122,67680.27521008403,8766.848115051556,175.33696230103112,9117.522039653619
S39_D8,3,store_dept,0,0,1,1,2089.0944205073893,36201.89932773109,3436.560321734655,68.7312064346931,3574.0227346040415
S39_D13,3,store_dept,0,0,1,1,2980.8108885364536,54871.56588235294,4903.433911642466,98.06867823284932,5099.571268108165
S39_D38,3,store_dept,0,0,1,1,4441.844149949654,43116.73655462185,7306.83362666718,146.1366725333436,7599.106971733868
S39_D40,3,store_dept,0,0,1,1,2502.152126492232,58705.376470588235,4116.040248079722,82.32080496159445,4280.681858002911
S39_D72,3,store_dept,0,0,1,1,18407.109564074046,55062.969747899166,30279.695232901806,605.5939046580361,31490.883042217876
S39_D90,3,store_dept,0,0,1,1,5347.126889288198,79015.74714285714,8796.023732879086,175.92047465758174,9147.86468219425
S39_D91,3,store_dept,0,0,1,1,2721.6167276576257,60213.439831932774,4477.059516996795,89.5411903399359,4656.141897676666
S39_D92,3,store_dept,0,0,1,1,7529.8291387094,109812.79478991596,12386.568933176963,247.73137866353926,12882.031690504042
S39_D95,3,store_dept,0,0,1,1,6649.19804059265,102868.87722689076,10937.930776774909,218.75861553549817,11375.448007845906
S40_D2,3,store_dept,0,0,1,1,3182.916354483436,26831.634201680674,5235.897403125252,104.71794806250504,5445.333299250262
S40_D8,3,store_dept,0,0,1,1,2475.6217492361216,33784.33176470588,4072.39777749342,81.44795554986841,4235.293688593158
S40_D13,3,store_dept,0,0,1,1,1967.888887705351,21336.618403361343,3237.1772202753023,64.74354440550604,3366.6643090863145
S40_D38,3,store_dept,0,0,1,1,4693.226392520052,36691.539159663866,7720.357415695486,154.40714831390974,8029.171712323307
S40_D40,3,store_dept,0,0,1,1,2160.2841924980335,33285.74302521008,3553.667496659265,71.0733499331853,3695.8141965256355
S40_D72,3,store_dept,0,0,1,1,7951.836444201248,39434.0887394958,13080.770950711054,261.61541901422106,13604.001788739495
S40_D90,3,store_dept,0,0,1,1,4708.543277152773,61151.39109243698,7745.553690916312,154.91107381832623,8055.375838552964
S40_D91,3,store_dept,0,0,1,1,5166.045805164891,43008.95344537815,8498.145349496246,169.96290698992493,8838.071163476096
S40_D92,3,store_dept,0,0,1,1,9595.091703257376,96138.15647058823,15783.925851858385,315.6785170371677,16415.28288593272
S40_D95,3,store_dept,0,0,1,1,5537.110162325416,66632.026302521,9108.54621702531,182.17092434050622,9472.888065706324
S41_D2,3,store_dept,0,0,1,1,2698.865792404398,48677.88336134454,4439.634228505234,88.79268457010468,4617.219597645443
S41_D8,3,store_dept,0,0,1,1,2124.468334377026,33719.906470588234,3494.7504100502083,69.89500820100417,3634.540426452217
S41_D13,3,store_dept,0,0,1,1,2642.1673327886488,32440.209327731092,4346.365262437327,86.92730524874655,4520.21987293482
S41_D38,3,store_dept,0,0,1,1,4626.370329024616,46939.44445378151,7610.379191245493,152.20758382490985,7914.794358895312
S41_D40,3,store_dept,0,0,1,1,2286.3464067610053,54325.62705882353,3761.0398391218537,75.22079678243708,3911.481432686728
S41_D72,3,store_dept,0,0,1,1,13992.692698091809,55706.49420168067,23017.979488361027,460.35958976722054,23938.698667895467
S41_D90,3,store_dept,0,0,1,1,4316.094410773113,70958.13857142857,7099.975305721771,141.99950611443543,7383.974317950642
S41_D91,3,store_dept,0,0,1,1,2695.3539043145547,52698.52008403361,4433.8571725974425,88.67714345194885,4611.21145950134
S41_D92,3,store_dept,0,0,1,1,8586.22311129125,115727.1180672269,14124.337018074108,282.48674036148213,14689.310498797071
S41_D95,3,store_dept,0,0,1,1,5293.435175262047,89054.23050420168,8707.700863306067,174.15401726612134,9056.00889783831
DC_R2,1,dc,0,2,2,0,102210.97703112154,5898660.442605042,0.0,0.0,0.0
WH_R2_B,2,warehouse,2,0,2,4,102210.97703112154,5898660.442605042,336274.11443238985,3362.7411443238984,174862.53950484272
S3_D2,3,store_dept,0,0,1,1,2024.598090633862,16775.760168067227,3330.463859092703,66.60927718185405,3463.682413456411
S3_D8,3,store_dept,0,0,1,1,742.8235066654648,8274.70168067227,1221.9446684646896,24.438893369293794,1270.8224552032773
S3_D13,3,store_dept,0,0,1,1,1040.4412539516927,11313.179915966386,1711.5258627505345,34.23051725501069,1779.986897260556
S3_D38,3,store_dept,0,0,1,1,14939.72025617141,108615.24445378152,24575.83982140197,491.5167964280394,25558.87341425805
