node_id,echelon,type,SI,S,L,tau,sigma,mu,safety_stock,holding_cost_weekly,holding_cost_annual
S4_D90,3,store_dept,0,0,1,1,9247.602082066169,89231.1405882353,18994.57467656391,379.8914935312782,19754.357663626466
S4_D91,3,store_dept,0,0,1,1,5553.671403460672,66056.95722689075,11407.241062708219,228.14482125416438,11863.530705216548
S4_D92,3,store_dept,0,0,1,1,19939.072940163536,159117.44529411764,40954.8558190959,819.097116381918,42593.05005185973
S4_D95,3,store_dept,0,0,1,1,14841.812695205339,147772.53957983194,30485.083275951765,609.7016655190354,31704.486606989838
S6_D2,3,store_dept,0,0,1,1,5624.417985926648,50391.806806722685,11552.554543093334,231.0510908618667,12014.656724817069
S6_D8,3,store_dept,0,0,1,1,3695.138216270389,47703.40310924369,7589.813896219378,151.79627792438757,7893.406452068153
S6_D13,3,store_dept,0,0,1,1,2785.372833451423,37671.083949579835,5721.155799909223,114.42311599818446,5950.002031905592
S6_D38,3,store_dept,0,0,1,1,9285.79181424835,77184.35899159664,19073.01638646611,381.4603277293222,19835.937041924757
S6_D40,3,store_dept,0,0,1,1,4314.715185178046,65638.9712605042,8862.424990355707,177.24849980711414,9216.921989969935
S6_D72,3,store_dept,0,0,1,1,39185.93602534719,81294.72336134454,80487.91259606312,1609.7582519212624,83707.42909990564
S6_D90,3,store_dept,0,0,1,1,5809.9572551005485,53832.47294117647,11933.652201976525,238.6730440395305,12410.998290055586
S6_D91,3,store_dept,0,0,1,1,3092.4299978810327,45307.94546218487,6351.851215647641,127.03702431295282,6605.925264273546
S6_D92,3,store_dept,0,0,1,1,13151.194297775279,98912.983697479,27012.553087630422,540.2510617526084,28093.055211135637
S6_D95,3,store_dept,0,0,1,1,11315.3107400223,89168.65546218488,23241.6482600058,464.832965200116,24171.314190406032
S8_D2,3,store_dept,0,0,1,1,2790.4659787746164,35768.36218487395,5731.617120403062,114.63234240806123,5960.881805219185
S8_D8,3,store_dept,0,0,1,1,1778.8884192019295,26220.213613445376,3653.836813040763,73.07673626081527,3799.990285562394
S8_D13,3,store_dept,0,0,1,1,1411.8992057509793,25131.97714285714,2900.0409686125113,58.00081937225023,3016.042607357012
S8_D38,3,store_dept,0,0,1,1,7767.415666947779,59029.41378151261,15954.271779910736,319.0854355982147,16592.442651107165
S8_D40,3,store_dept,0,0,1,1,3388.9634797723775,37691.67394957983,6960.930987452462,139.21861974904925,7239.368226950561
S8_D72,3,store_dept,0,0,1,1,19666.309758290743,36828.007647058825,40394.60024352918,807.8920048705836,42010.38425327035
S8_D90,3,store_dept,0,0,1,1,3676.3837266885284,39267.127983193284,7551.2921746182365,151.02584349236474,7853.343861602967
S8_D91,3,store_dept,0,0,1,1,2849.861096530606,31352.773781512606,5853.614692273864,117.07229384547729,6087.759279964819
S8_D92,3,store_dept,0,0,1,1,7938.939632143471,60115.44462184874,16306.582004422688,326.13164008845376,16958.845284599596
S8_D95,3,store_dept,0,0,1,1,4689.125702187949,62931.179159663865,9631.464192294046,192.62928384588093,10016.722759985809
S11_D2,3,store_dept,0,0,1,1,4840.567870352933,57180.229663865546,9942.526405704923,198.85052811409847,10340.22746193312
S11_D8,3,store_dept,0,0,1,1,2710.5629260532146,34358.46302521008,5567.496250113302,111.34992500226605,5790.196100117834
S11_D13,3,store_dept,0,0,1,1,2781.6752375015267,40961.66747899159,5713.560937828135,114.2712187565627,5942.10337534126
S11_D38,3,store_dept,0,0,1,1,8232.391367279997,73377.02613445377,16909.331868393114,338.18663736786226,17585.70514312884
S11_D40,3,store_dept,0,0,1,1,3590.021627570806,53276.74226890756,7373.904423030434,147.4780884606087,7668.860599951652
S11_D72,3,store_dept,0,0,1,1,28551.334896562093,71198.12588235295,58644.441877538535,1172.8888375507706,60990.219552640076
S11_D90,3,store_dept,0,0,1,1,3736.510876513291,49091.65605042017,7674.793340358299,153.49586680716598,7981.785073972631
S11_D91,3,store_dept,0,0,1,1,3623.4035704190223,41945.88966386555,7442.470933640671,148.84941867281344,7740.169770986299
S11_D92,3,store_dept,0,0,1,1,8578.72936073414,76951.72630252101,17620.71010694792,352.41420213895844,18325.538511225837
S11_D95,3,store_dept,0,0,1,1,6581.218894029721,77396.90983193277,13517.823608337047,270.35647216674096,14058.53655267053
S13_D2,3,store_dept,0,0,1,1,7793.9040922124395,76393.49226890756,16008.679005404349,320.173580108087,16649.026165620522
S13_D8,3,store_dept,0,0,1,1,3186.382889173214,36092.64705882353,6544.830454361781,130.89660908723562,6806.623672536252
S13_D13,3,store_dept,0,0,1,1,2868.163537958449,47327.25521008403,5891.207906966654,117.8241581393331,6126.8562232453205
S13_D38,3,store_dept,0,0,1,1,9463.42084913036,83250.1487394958,19437.866424113756,388.7573284822751,20215.381081078307
S13_D40,3,store_dept,0,0,1,1,4221.274343522463,77300.15462184875,8670.497501595139,173.40995003190278,9017.317401658944
S13_D72,3,store_dept,0,0,1,1,33424.785913861604,77501.09630252102,68654.51026707173,1373.0902053414347,71400.69067775461
S13_D90,3,store_dept,0,0,1,1,11313.710889222819,115699.91722689076,23238.362166463667,464.76724332927336,24167.896653122214
S13_D91,3,store_dept,0,0,1,1,5501.963375574999,80811.33588235294,11301.032773431047,226.02065546862093,11753.074084368289
S13_D92,3,store_dept,0,0,1,1,18898.539559196684,161579.56210084035,38817.60025458999,776.3520050917998,40370.30426477359
S13_D95,3,store_dept,0,0,1,1,14227.319335589726,137298.7468907563,29222.913915301295,584.4582783060259,30391.83047191335
S14_D2,3,store_dept,0,0,1,1,8715.208654954338,78770.02151260505,17901.03857727621,358.0207715455242,18617.08012036726
S14_D8,3,store_dept,0,0,1,1,4892.496045816974,53978.035798319324,10049.186878108065,200.9837375621613,10451.154353232389
S14_D13,3,store_dept,0,0,1,1,5910.5439678502225,60494.68974789916,12140.257309964356,242.80514619928712,12625.86760236293
S14_D38,3,store_dept,0,0,1,1,9107.14331625095,104255.16605042017,18706.07237157945,374.121447431589,19454.315266442627
S14_D40,3,store_dept,0,0,1,1,5457.736987121684,72415.59764705882,11210.191771547938,224.20383543095875,11658.599442409855
S14_D72,3,store_dept,0,0,1,1,55837.34122963922,94384.65865546219,114689.89888567895,2293.7979777135793,119277.49484110612
S14_D90,3,store_dept,0,0,1,1,11396.093376718653,108073.85411764706,23407.57579578011,468.1515159156022,24343.878827611316
S14_D91,3,store_dept,0,0,1,1,11260.722216769844,91754.87487394958,23129.523433245256,462.59046866490513,24054.704370575066
S14_D92,3,store_dept,0,0,1,1,22364.89012464337,183980.7523529412,45937.48431601748,918.7496863203496,47774.983688658176
S14_D95,3,store_dept,0,0,1,1,18520.17716795152,146270.61100840336,38040.443902972416,760.8088780594484,39562.06165909131
S19_D2,3,store_dept,0,0,1,1,6329.289441033121,50689.779411764706,13000.360511882029,260.0072102376406,13520.374932357312
S19_D8,3,store_dept,0,0,1,1,3121.086424757966,42293.270924369746,6410.711516452862,128.21423032905724,6667.139977110976
S19_D13,3,store_dept,0,0,1,1,3429.6631899447075,33580.28100840336,7044.528192146428,140.89056384292857,7326.309319832286
S19_D38,3,store_dept,0,0,1,1,7905.663547364983,78317.27092436975,16238.232926287674,324.7646585257535,16887.76224333918
S19_D40,3,store_dept,0,0,1,1,3147.15937007192,53933.79647058824,6464.265346127723,129.28530692255447,6722.835959972832
S19_D72,3,store_dept,0,0,1,1,41649.18383139883,72266.03184873948,85547.42358969318,1710.9484717938635,88969.3205332809
S19_D90,3,store_dept,0,0,1,1,6503.974503131233,67555.40210084034,13359.163629431552,267.18327258863104,13893.530174608813
S19_D91,3,store_dept,0,0,1,1,4970.736439215488,54401.15294117647,10209.892646148612,204.19785292297223,10618.288351994555
S19_D92,3,store_dept,0,0,1,1,11566.671267717431,113456.13352941177,23757.9427838916,475.15885567783204,24708.260495247265
S19_D95,3,store_dept,0,0,1,1,9594.97413742718,97081.33319327731,19708.076878275424,394.16153756550847,20496.39995340644
S20_D2,3,store_dept,0,0,1,1,6975.914839952605,78544.54487394958,14328.529081262648,286.57058162525294,14901.670244513152
S20_D8,3,store_dept,0,0,1,1,5973.99305663263,76129.26722689076,12270.58173832342,245.4116347664684,12761.405007856358
S20_D13,3,store_dept,0,0,1,1,4113.48997658225,56302.68218487395,8449.10841189994,168.98216823799882,8787.072748375938
S20_D38,3,store_dept,0,0,1,1,10365.375474601018,110040.8442857143,21290.481224830488,425.8096244966098,22142.10047382371
S20_D40,3,store_dept,0,0,1,1,5578.30605877615,86343.65025210085,11457.840644726211,229.15681289452422,11916.154270515259
S20_D72,3,store_dept,0,0,1,1,55107.744603811785,92466.03504201681,113191.30741622939,2263.826148324588,117718.95971287857
S20_D90,3,store_dept,0,0,1,1,9911.375314812745,96017.12865546219,20357.964896625377,407.15929793250757,21172.283492490395
S20_D91,3,store_dept,0,0,1,1,9733.881461184992,78130.96873949579,19993.39252127397,399.86785042547945,20793.12822212493
S20_D92,3,store_dept,0,0,1,1,20416.115104210337,164445.22596638656,41934.70042404803,838.6940084809606,43612.08844100995
S20_D95,3,store_dept,0,0,1,1,13448.73964556801,150454.85789915966,27623.71123199669,552.4742246399338,28728.65968127656
S24_D2,3,store_dept,0,0,1,1,5442.359371482514,40945.38008403361,11178.606149025083,223.57212298050166,11625.750394986086
S24_D8,3,store_dept,0,0,1,1,3241.8560286955167,48816.27890756303,6658.77228294059,133.1754456588118,6925.123174258214
S24_D13,3,store_dept,0,0,1,1,2952.80325289344,29330.76487394958,6065.057881443126,121.30115762886251,6307.660196700851
S24_D38,3,store_dept,0,0,1,1,7409.576698289831,59427.070420168064,15219.270538287312,304.38541076574626,15828.041359818806
S24_D40,3,store_dept,0,0,1,1,2753.4522146147833,45193.24571428572,5655.590848818764,113.11181697637528,5881.814482771515
S24_D72,3,store_dept,0,0,1,1,28407.03606852651,58504.70907563025,58348.05208475345,1166.961041695069,60681.97416814359
S24_D90,3,store_dept,0,0,1,1,6657.749740406457,72682.59008403363,13675.017966794861,273.50035933589726,14222.018685466657
S24_D91,3,store_dept,0,0,1,1,5282.033438943031,52228.40806722689,10849.296683588984,216.9859336717797,11283.268550932544
S24_D92,3,store_dept,0,0,1,1,12368.419278536012,121336.0225210084,25404.733198112965,508.0946639622593,26420.922526037484
S24_D95,3,store_dept,0,0,1,1,12351.529696178097,94061.20210084034,25370.04199594981,507.4008399189962,26384.843675787804
S26_D2,3,store_dept,0,0,1,1,3778.3774229837527,27464.985042016808,7760.787226808628,155.21574453617256,8071.218715880974
S26_D8,3,store_dept,0,0,1,1,2120.0997304647467,28445.755210084033,4354.684846374589,87.09369692749179,4528.872240229573
S26_D13,3,store_dept,0,0,1,1,1760.066625251555,20948.400420168065,3615.176848266694,72.30353696533388,3759.783922197362
S26_D38,3,store_dept,0,0,1,1,8925.314806315348,103948.92630252101,18332.59661217172,366.65193224343443,19065.90047665859
S26_D40,3,store_dept,0,0,1,1,2087.2279823410727,37231.17504201681,4287.166275728563,85.74332551457127,4458.652926757706
S26_D72,3,store_dept,0,0,1,1,22251.729966924173,42590.3368907563,45705.05335206225,914.101067041245,47533.255486144735
S26_D90,3,store_dept,0,0,1,1,6026.640161052965,56987.783613445376,12378.71889080279,247.5743778160558,12873.867646434901
S26_D91,3,store_dept,0,0,1,1,5175.597105573602,39176.612100840335,10630.676454848177,212.61352909696353,11055.903513042103
S26_D92,3,store_dept,0,0,1,1,11252.902620725086,84698.51563025209,23113.461982969326,462.2692396593865,24038.0004622881
S26_D95,3,store_dept,0,0,1,1,8863.414659452501,70200.88991596639,18205.453710515434,364.1090742103087,18933.67185893605
S27_D2,3,store_dept,0,0,1,1,8368.920601366448,79340.45445378151,17189.762915206684,343.7952583041337,17877.353431814954
S27_D8,3,store_dept,0,0,1,1,3461.7379966158646,41999.723361344535,7110.4098450489855,142.20819690097971,7394.826238850945
S27_D13,3,store_dept,0,0,1,1,4669.612608720545,52804.82495798319,9591.384298311998,191.82768596623995,9975.039670244478
S27_D38,3,store_dept,0,0,1,1,4818.5071735363235,39874.00957983193,9897.213734443607,197.94427468887216,10293.102283821352
S27_D40,3,store_dept,0,0,1,1,4122.519341132227,70036.52739495799,8467.654726685594,169.3530945337119,8806.360915753019
S27_D72,3,store_dept,0,0,1,1,48556.96873844578,69071.49050420168,99736.01378876762,1994.7202757753525,103725.45434031833
S27_D90,3,store_dept,0,0,1,1,7720.551960958694,96400.26596638656,15858.013727809155,317.1602745561831,16492.33427692152
S27_D91,3,store_dept,0,0,1,1,5570.109839289332,66453.38285714286,11441.005609900287,228.82011219800575,11898.645834296298
S27_D92,3,store_dept,0,0,1,1,12841.94927527808,146016.97478991596,26377.363811421175,527.5472762284235,27432.45836387802
S27_D95,3,store_dept,0,0,1,1,13718.982890229921,120193.03689075631,28178.790856532258,563.5758171306452,29305.94249079355
S28_D2,3,store_dept,0,0,1,1,4191.767437987625,57800.77806722689,8609.890317626581,172.19780635253161,8954.285930331644
S28_D8,3,store_dept,0,0,1,1,1916.1935184540944,33349.7743697479,3935.8614869047096,78.71722973809419,4093.295946380898
S28_D13,3,store_dept,0,0,1,1,3092.307591683618,38208.6343697479,6351.599793318151,127.03199586636302,6605.663785050877
S28_D38,3,store_dept,0,0,1,1,6277.952010827339,49285.04672268907,12894.913430239354,257.89826860478706,13410.709967448927
S28_D40,3,store_dept,0,0,1,1,4592.5855126430215,45833.39546218487,9433.170642968766,188.6634128593753,9810.497468687516
S28_D72,3,store_dept,0,0,1,1,41967.10691687984,55015.67949579832,86200.43760727119,1724.0087521454238,89648.45511156204
S28_D90,3,store_dept,0,0,1,1,10232.454306504455,65675.6581512605,21017.461145560148,420.34922291120296,21858.159591382555
S28_D91,3,store_dept,0,0,1,1,13473.566226834371,57716.06386554622,27674.705029917797,553.494100598356,28781.693231114514
S28_D92,3,store_dept,0,0,1,1,22900.96408736495,98769.44361344539,47038.5802354476,940.771604708952,48920.12344486551
S28_D95,3,store_dept,0,0,1,1,15816.294545701216,96592.80495798319,32486.668996870296,649.733379937406,33786.13575674511
S31_D2,3,store_dept,0,0,1,1,3369.3260564215293,58722.31470588235,6920.59571988982,138.4119143977964,7197.419548685413
S31_D8,3,store_dept,0,0,1,1,1605.5867686024176,25293.320840336135,3297.8752227093655,65.95750445418732,3429.7902316177406
S31_D13,3,store_dept,0,0,1,1,2242.284854050367,42489.92075630253,4605.653090219454,92.11306180438908,4789.8792138282315
S31_D38,3,store_dept,0,0,1,1,7690.71326976405,81118.33151260503,15796.725056095358,315.93450112190715,16428.59405833917
S31_D40,3,store_dept,0,0,1,1,3531.455897766117,56824.22428571429,7253.610414011603,145.07220828023208,7543.754830572068
S31_D72,3,store_dept,0,0,1,1,31727.966726125447,45630.32184873949,65169.243655461665,1303.3848731092332,67776.01340168013
S31_D90,3,store_dept,0,0,1,1,8012.496161997873,86200.34092436975,16457.66711674363,329.1533423348726,17115.973801413376
S31_D91,3,store_dept,0,0,1,1,5381.032602419219,70300.27218487395,11052.640965369075,221.0528193073815,11494.746603983838
S31_D92,3,store_dept,0,0,1,1,14159.747520337945,126988.2231092437,29084.12140677414,581.6824281354828,30247.486263045106
S31_D95,3,store_dept,0,0,1,1,7864.464731351895,107289.05756302521,16153.610558196791,323.07221116393583,16799.754980524664
S32_D2,3,store_dept,0,0,1,1,3681.6104861932145,50412.60605042017,7562.027938640862,151.24055877281725,7864.509056186497
S32_D8,3,store_dept,0,0,1,1,2052.9911582049103,24708.325210084036,4216.843838952886,84.33687677905772,4385.517592511002
S32_D13,3,store_dept,0,0,1,1,1702.1419492788748,29910.690168067227,3496.1995638188087,69.92399127637617,3636.047546371561
S32_D38,3,store_dept,0,0,1,1,7315.2835910499525,60843.652436974786,15025.592496016601,300.51184992033205,15626.616195857267
S32_D40,3,store_dept,0,0,1,1,3112.4979072049878,58072.19235294117,6393.070701399044,127.86141402798089,6648.793529455006
S32_D72,3,store_dept,0,0,1,1,26354.191972592835,44287.88336134454,54131.51031170568,1082.6302062341135,56296.770724173904
S32_D90,3,store_dept,0,0,1,1,5466.709116876075,61721.66747899159,11228.620526063458,224.57241052126915,11677.765347105997
S32_D91,3,store_dept,0,0,1,1,2694.2541662815174,48378.193193277315,5533.998057542236,110.67996115084472,5755.357979843925
S32_D92,3,store_dept,0,0,1,1,11363.834281534984,100226.33907563025,23341.315614272855,466.8263122854571,24274.96823884377
S32_D95,3,store_dept,0,0,1,1,5905.7576378706335,84935.78445378151,12130.42618818628,242.6085237637256,12615.643235713731
S33_D2,3,store_dept,0,0,1,1,696.9268686566588,7417.721092436976,1431.487788220777,28.629755764415542,1488.7472997496081
S33_D8,3,store_dept,0,0,1,1,632.0730499012022,3651.663613445378,1298.2780444970692,25.965560889941386,1350.2091662769521
S33_D13,3,store_dept,0,0,1,1,642.3803649845879,6861.6726050420175,1319.4492696783434,26.38898539356687,1372.2272404654773
S33_D38,3,store_dept,0,0,1,1,4755.794049739639,13267.189075630253,9768.400978165218,195.3680195633044,10159.137017291829
S33_D40,3,store_dept,0,0,1,1,1053.9199499953386,6145.321344537815,2164.7515772904253,43.295031545808506,2251.3416403820424
S33_D90,3,store_dept,0,0,1,1,2004.7266385681196,24510.36966386555,4117.708515618917,82.35417031237834,4282.4168562436735
S33_D91,3,store_dept,0,0,1,1,1756.66226170672,9833.874453781513,3608.1842855456025,72.16368571091205,3752.5116569674265
S33_D92,3,store_dept,0,0,1,1,4572.747100750905,33660.996050420166,9392.422544942357,187.84845089884715,9768.119446740051
S33_D95,3,store_dept,0,0,1,1,3495.051126701982,26943.794873949577,7178.83501424587,143.57670028491742,7465.988414815706
S34_D2,3,store_dept,0,0,1,1,2383.929893720392,35177.925798319324,4896.592001701685,97.93184003403371,5092.455681769753
S34_D8,3,store_dept,0,0,1,1,1749.2783597107928,27043.341848739496,3593.017750845968,71.86035501691936,3736.7384608798066
S34_D13,3,store_dept,0,0,1,1,1465.9556266916134,23401.850924369744,3011.0728572245735,60.22145714449147,3131.5157715135565
S34_D38,3,store_dept,0,0,1,1,5217.696748566056,48944.55613445378,10717.149121554678,214.34298243109356,11145.835086416864
S34_D40,3,store_dept,0,0,1,1,3451.328341876591,38532.63756302521,7089.028414214517,141.78056828429035,7372.589550783098
S34_D72,3,store_dept,0,0,1,1,19912.51044865764,36619.17478991597,40900.296461542785,818.0059292308557,42536.3083200045
S34_D90,3,store_dept,0,0,1,1,4483.161390052284,44495.09546218488,9208.413495167391,184.16826990334783,9576.750034974088
S34_D91,3,store_dept,0,0,1,1,2553.6314541001016,33995.31966386555,5245.159006721608,104.90318013443218,5454.965366990473
S34_D92,3,store_dept,0,0,1,1,8744.277602164238,67635.20084033614,17960.746194845346,359.2149238969069,18679.17604263916
S34_D95,3,store_dept,0,0,1,1,5137.412479537893,69634.74478991596,10552.245232970832,211.04490465941666,10974.335042289666
S36_D2,3,store_dept,0,0,1,1,1438.7096691521015,13430.056806722689,2955.109660438416,59.10219320876832,3073.3140468559527
S36_D8,3,store_dept,0,0,1,1,307.5449071315202,3426.7899159663866,631.6972392481424,12.633944784962848,656.9651288180681
S36_D13,3,store_dept,0,0,1,1,1220.0963405242985,12171.81487394958,2506.077883436909,50.12155766873818,2606.3209987743853
S36_D38,3,store_dept,0,0,1,1,2871.4765922263514,18160.40806722689,5898.012920432925,117.9602584086585,6133.933437250243
S36_D40,3,store_dept,0,0,1,1,1056.4968779154299,10515.679159663867,2170.044587238293,43.40089174476586,2256.8463707278247
S36_D90,3,store_dept,0,0,1,1,5358.811106202172,35532.67680672269,11006.99801213926,220.1399602427852,11447.277932624831
S36_D91,3,store_dept,0,0,1,1,2043.3916562688746,11221.18974789916,4197.126461976268,83.94252923952536,4365.0115204553185
S36_D92,3,store_dept,0,0,1,1,8496.632481504705,44329.889495798314,17452.08311701066,349.04166234021324,18150.16644169109
S36_D95,3,store_dept,0,0,1,1,6288.8081674911455,40241.47680672269,12917.211976026812,258.34423952053623,13433.900455067884
S39_D2,3,store_dept,0,0,1,1,7503.848381837353,67680.27521008403,15412.904576293922,308.25809152587846,16029.42075934568
S39_D8,3,store_dept,0,0,1,1,3212.261900011529,36201.89932773109,6597.985942623681,131.95971885247363,6861.905380328629
S39_D13,3,store_dept,0,0,1,1,4146.119870650641,54871.56588235294,8516.130214316416,170.32260428632833,8856.775422889074
S39_D38,3,store_dept,0,0,1,1,6372.465158714188,43116.73655462185,13089.043435998941,261.78086871997886,13612.6051734389
S39_D40,3,store_dept,0,0,1,1,5131.566458856263,58705.376470588235,10540.237506490763,210.80475012981526,10961.847006750393
S39_D72,3,store_dept,0,0,1,1,42383.90240470306,55062.969747899166,87056.53553926008,1741.1307107852015,90538.79696083047
S39_D90,3,store_dept,0,0,1,1,8180.20193742785,79015.74714285714,16802.1347794768,336.04269558953604,17474.220170655874
S39_D91,3,store_dept,0,0,1,1,3549.4476255532672,60213.439831932774,7290.5654228864105,145.81130845772822,7582.1880398018675
S39_D92,3,store_dept,0,0,1,1,15011.286589048512,109812.79478991596,30833.182653905642,616.6636530781128,32066.509960061867
S39_D95,3,store_dept,0,0,1,1,8882.485583441567,102868.87722689076,18244.625388388977,364.89250776777953,18974.410403924536
S40_D2,3,store_dept,0,0,1,1,4154.248604455584,26831.634201680674,8532.82663355177,170.6565326710354,8874.13969889384
S40_D8,3,store_dept,0,0,1,1,2475.6217492361216,33784.33176470588,5084.927072930993,101.69854145861986,5288.324155848232
S40_D13,3,store_dept,0,0,1,1,1967.888887705351,21336.618403361343,4042.0437753467904,80.84087550693582,4203.725526360662
S40_D38,3,store_dept,0,0,1,1,4693.226392520052,36691.539159663866,9639.887010236187,192.79774020472374,10025.482490645634
S40_D40,3,store_dept,0,0,1,1,2160.2841924980335,33285.74302521008,4437.22373139096,88.7444746278192,4614.7126806465985
S40_D72,3,store_dept,0,0,1,1,18615.060003674113,39434.0887394958,38235.33324754662,764.7066649509325,39764.74657744849
S40_D90,3,store_dept,0,0,1,1,5674.892784482885,61151.39109243698,11656.229779327845,233.1245955865569,12122.478970500959
S40_D91,3,store_dept,0,0,1,1,5166.045805164891,43008.95344537815,10611.058083808686,212.22116167617372,11035.500407161033
S40_D92,3,store_dept,0,0,1,1,12038.250439734185,96138.15647058823,24726.566403214016,494.53132806428033,25715.629059342577
S40_D95,3,store_dept,0,0,1,1,8353.692699852314,66632.026302521,17158.484805496653,343.16969610993306,17844.82419771652
S41_D2,3,store_dept,0,0,1,1,4873.714231909344,48677.88336134454,10010.60903234179,200.2121806468358,10411.033393635462
S41_D8,3,store_dept,0,0,1,1,3439.512177592843,33719.906470588234,7064.758012775698,141.29516025551396,7347.348333286726
S41_D13,3,store_dept,0,0,1,1,2642.1673327886488,32440.209327731092,5427.0117015478845,108.54023403095769,5644.0921696098
S41_D38,3,store_dept,0,0,1,1,7098.766900532885,46939.44445378151,14580.867213694546,291.6173442738909,15164.101902242328
S41_D40,3,store_dept,0,0,1,1,3879.3580847741127,54325.62705882353,7968.201506126027,159.36403012252055,8286.929566371069
S41_D72,3,store_dept,0,0,1,1,34099.3156885696,55706.49420168067,70039.99442432195,1400.799888486439,72841.59420129482
S41_D90,3,store_dept,0,0,1,1,7030.8486868827695,70958.13857142857,14441.363202857206,288.82726405714413,15019.017730971495
S41_D91,3,store_dept,0,0,1,1,3461.313450547812,52698.52008403361,7109.537827425205,142.1907565485041,7393.919340522214
S41_D92,3,store_dept,0,0,1,1,14438.464367690613,115727.1180672269,29656.605811236517,593.1321162247303,30842.870043685976
S41_D95,3,store_dept,0,0,1,1,9147.087207135983,89054.23050420168,18788.11712345731,375.7623424691462,19539.6418083956
DC_R2,1,dc,0,0,2,2,174434.26533352173,5898660.442605042,506695.72195847856,2533.478609792393,131740.88770920443
WH_R2_B,2,warehouse,0,0,1,1,174434.26533352173,5898660.442605042,358287.9809950536,3582.879809950536,186309.75011742787
S3_D2,3,store_dept,0,0,1,1,2024.598090633862,16775.760168067227,4158.524478161952,83.17048956323904,4324.865457288431
S3_D8,3,store_dept,0,0,1,1,742.8235066654648,8274.70168067227,1525.7594826908646,30.51518965381729,1586.7898619984992
S3_D13,3,store_dept,0,0,1,1,1040.4412539516927,11313.179915966386,2137.0663356167765,42.74132671233553,2222.5489890414474
S3_D38,3,store_dept,0,0,1,1,17209.470151967605,108615.24445378152,35348.25169214146,706.9650338428291,36762.181759827115
