node_id,echelon,type,SI,S,L,tau,sigma,mu,safety_stock,holding_cost_weekly,holding_cost_annual
S6_D38,3,store_dept,0,0,2,2,9285.79181424835,77184.35899159664,21602.292526181674,432.0458505236335,22466.38422722894
S6_D40,3,store_dept,0,0,2,2,4314.715185178046,65638.9712605042,10037.672765219011,200.75345530438022,10439.179675827772
S6_D72,3,store_dept,0,0,2,2,39185.93602534719,81294.72336134454,91161.42918828859,1823.2285837657719,94807.88635582014
S6_D90,3,store_dept,0,0,2,2,5809.9572551005485,53832.47294117647,13516.175970767552,270.32351941535103,14056.823009598254
S6_D91,3,store_dept,0,0,2,2,3092.4299978810327,45307.94546218487,7194.171349874588,143.88342699749177,7481.938203869572
S6_D92,3,store_dept,0,0,2,2,13151.194297775279,98912.983697479,30594.69261988731,611.8938523977463,31818.48032468281
S6_D95,3,store_dept,0,0,2,2,11315.3107400223,89168.65546218488,26323.727423604014,526.4745484720803,27376.676520548175
S8_D2,3,store_dept,0,0,2,2,2790.4659787746164,35768.36218487395,6491.687899501611,129.83375799003224,6751.355415481677
S8_D8,3,store_dept,0,0,2,2,1778.8884192019295,26220.213613445376,4138.372771191359,82.76745542382717,4303.907682039013
S8_D13,3,store_dept,0,0,2,2,1411.8992057509793,25131.97714285714,3284.6159240093957,65.69231848018792,3416.000560969772
S8_D38,3,store_dept,0,0,2,2,7767.415666947779,59029.41378151261,18069.9706353943,361.39941270788603,18792.769460810072
S8_D40,3,store_dept,0,0,2,2,3388.9634797723775,37691.67394957983,7884.021299966598,157.68042599933196,8199.382151965261
S8_D72,3,store_dept,0,0,2,2,19666.309758290743,36828.007647058825,45751.33546039842,915.0267092079685,47581.38887881436
S8_D90,3,store_dept,0,0,2,2,3676.3837266885284,39267.127983193284,8552.670390537734,171.0534078107547,8894.777206159244
S8_D91,3,store_dept,0,0,2,2,2849.861096530606,31352.773781512606,6629.863591360558,132.59727182721116,6895.0581350149805
S8_D92,3,store_dept,0,0,2,2,7938.939632143471,60115.44462184874,18469.000782260442,369.38001564520886,19207.76081355086
S8_D95,3,store_dept,0,0,2,2,4689.125702187949,62931.179159663865,10908.694394297128,218.17388788594258,11345.042170069013
S11_D2,3,store_dept,0,0,2,2,4840.567870352933,57180.229663865546,11261.006623877734,225.2201324775547,11711.446888832845
S11_D8,3,store_dept,0,0,2,2,2710.5629260532146,34358.46302521008,6305.802931030308,126.11605862060617,6558.03504827152
S11_D13,3,store_dept,0,0,2,2,2781.6752375015267,40961.66747899159,6471.237283301937,129.42474566603875,6730.086774634015
S11_D38,3,store_dept,0,0,2,2,8232.391367279997,73377.02613445377,19151.68141429957,383.0336282859914,19917.748670871555
S11_D40,3,store_dept,0,0,2,2,3590.021627570806,53276.74226890756,8351.759217248937,167.03518434497875,8685.829585938895
S11_D72,3,store_dept,0,0,2,2,28551.334896562093,71198.12588235295,66421.2918818748,1328.425837637496,69078.14355714979
S11_D90,3,store_dept,0,0,2,2,3736.510876513291,49091.65605042017,8692.54906811987,173.8509813623974,9040.251030844664
S11_D91,3,store_dept,0,0,2,2,3623.4035704190223,41945.88966386555,8429.41834518598,168.58836690371962,8766.59507899342
S11_D92,3,store_dept,0,0,2,2,8578.72936073414,76951.72630252101,19957.39564925012,399.1479129850024,20755.691475220123
S11_D95,3,store_dept,0,0,2,2,6581.218894029721,77396.90983193277,15310.42463277236,306.2084926554472,15922.841618083254
S13_D2,3,store_dept,0,0,2,2,7793.9040922124395,76393.49226890756,18131.592812864088,362.63185625728175,18856.85652537865
S13_D8,3,store_dept,0,0,2,2,3186.382889173214,36092.64705882353,7412.741600206928,148.25483200413856,7709.251264215205
S13_D13,3,store_dept,0,0,2,2,2868.163537958449,47327.25521008403,6672.44204902756,133.4488409805512,6939.339730988663
S13_D38,3,store_dept,0,0,2,2,9463.42084913036,83250.1487394958,22015.525393062948,440.31050786125894,22896.146408785466
S13_D40,3,store_dept,0,0,2,2,4221.274343522463,77300.15462184875,9820.293737591099,196.40587475182198,10213.105487094743
S13_D72,3,store_dept,0,0,2,2,33424.785913861604,77501.09630252102,77758.79724422644,1555.175944884529,80869.14913399551
S13_D90,3,store_dept,0,0,2,2,11313.710889222819,115699.91722689076,26320.005560605146,526.400111212103,27372.805783029355
S13_D91,3,store_dept,0,0,2,2,5501.963375574999,80811.33588235294,12799.664765812971,255.99329531625943,13311.65135644549
S13_D92,3,store_dept,0,0,2,2,18898.539559196684,161579.56210084035,43965.20921877137,879.3041843754274,45723.81758752223
S13_D95,3,store_dept,0,0,2,2,14227.319335589726,137298.7468907563,33098.16979519352,661.9633959038704,34422.09658700126
S14_D2,3,store_dept,0,0,2,2,8715.208654954338,78770.02151260505,20274.89852854014,405.4979705708028,21085.894469681745
S14_D8,3,store_dept,0,0,2,2,4892.496045816974,53978.035798319324,11381.811360745069,227.63622721490137,11837.08381517487
S14_D13,3,store_dept,0,0,2,2,5910.5439678502225,60494.68974789916,13750.179019353169,275.0035803870634,14300.186180127295
S14_D38,3,store_dept,0,0,2,2,9107.14331625095,104255.16605042017,21186.687999362417,423.73375998724833,22034.155519336913
S14_D40,3,store_dept,0,0,2,2,5457.736987121684,72415.59764705882,12696.777322301792,253.93554644603586,13204.648415193864
S14_D72,3,store_dept,0,0,2,2,55837.34122963922,94384.65865546219,129898.94704251776,2597.9789408503552,135094.90492421848
S14_D90,3,store_dept,0,0,2,2,11396.093376718653,108073.85411764706,26511.658639795307,530.2331727959062,27572.12498538712
S14_D91,3,store_dept,0,0,2,2,11260.722216769844,91754.87487394958,26196.73370336334,523.9346740672669,27244.603051497877
S14_D92,3,store_dept,0,0,2,2,22364.89012464337,183980.7523529412,52029.26238849407,1040.5852477698813,54110.43288403383
S14_D95,3,store_dept,0,0,2,2,18520.17716795152,146270.61100840336,43084.99402333245,861.6998804666491,44808.393784265754
S19_D2,3,store_dept,0,0,2,2,6329.289441033121,50689.779411764706,14724.34066185641,294.4868132371282,15313.314288330668
S19_D8,3,store_dept,0,0,2,2,3121.086424757966,42293.270924369746,7260.83712577544,145.2167425155088,7551.270610806458
S19_D13,3,store_dept,0,0,2,2,3429.6631899447075,33580.28100840336,7978.704345038145,159.57408690076292,8297.852518839672
S19_D38,3,store_dept,0,0,2,2,7905.663547364983,78317.27092436975,18391.58792055834,367.83175841116685,19127.251437380677
S19_D40,3,store_dept,0,0,2,2,3147.15937007192,53933.79647058824,7321.492738453179,146.42985476906358,7614.352447991307
S19_D72,3,store_dept,0,0,2,2,41649.18383139883,72266.03184873948,96891.88284644116,1937.8376569288232,100767.55816029881
S19_D90,3,store_dept,0,0,2,2,6503.974503131233,67555.40210084034,15130.724725475768,302.61449450951534,15735.953714494797
S19_D91,3,store_dept,0,0,2,2,4970.736439215488,54401.15294117647,11563.828349642534,231.2765669928507,12026.381483628236
S19_D92,3,store_dept,0,0,2,2,11566.671267717431,113456.13352941177,26908.48785733178,538.1697571466356,27984.827371625048
S19_D95,3,store_dept,0,0,2,2,9594.97413742718,97081.33319327731,22321.56850423936,446.4313700847872,23214.431244408934
S20_D2,3,store_dept,0,0,2,2,6975.914839952605,78544.54487394958,16228.637904541074,324.5727580908215,16877.783420722717
S20_D8,3,store_dept,0,0,2,2,5973.99305663263,76129.26722689076,13897.785793639674,277.95571587279346,14453.69722538526
S20_D13,3,store_dept,0,0,2,2,4113.48997658225,56302.68218487395,9569.546200820025,191.3909240164005,9952.328048852825
S20_D38,3,store_dept,0,0,2,2,10365.375474601018,110040.8442857143,24113.815776319512,482.27631552639025,25078.368407372294
S20_D40,3,store_dept,0,0,2,2,5578.30605877615,86343.65025210085,12977.266957175298,259.54533914350594,13496.35763546231
S20_D72,3,store_dept,0,0,2,2,55107.744603811785,92466.03504201681,128201.62708827805,2564.0325417655613,133329.69217180918
S20_D90,3,store_dept,0,0,2,2,9911.375314812745,96017.12865546219,23057.63828980396,461.15276579607917,23979.94382139612
S20_D91,3,store_dept,0,0,2,2,9733.881461184992,78130.96873949579,22644.719906066064,452.8943981213213,23550.508702308707
S20_D92,3,store_dept,0,0,2,2,20416.115104210337,164445.22596638656,47495.668603361635,949.9133720672327,49395.4953474961
S20_D95,3,store_dept,0,0,2,2,13448.73964556801,150454.85789915966,31286.896555900636,625.7379311180127,32538.372418136663
S24_D2,3,store_dept,0,0,2,2,5442.359371482514,40945.38008403361,12661.003124684867,253.22006249369733,13167.44324967226
S24_D8,3,store_dept,0,0,2,2,3241.8560286955167,48816.27890756303,7541.793275204389,150.8358655040878,7843.465006212566
S24_D13,3,store_dept,0,0,2,2,2952.80325289344,29330.76487394958,6869.34629994483,137.3869259988966,7144.120151942623
S24_D38,3,store_dept,0,0,2,2,7409.576698289831,59427.070420168064,17237.500746681653,344.75001493363305,17927.000776548917
S24_D40,3,store_dept,0,0,2,2,2753.4522146147833,45193.24571428572,6405.579770343588,128.11159540687177,6661.802961157332
S24_D72,3,store_dept,0,0,2,2,28407.03606852651,58504.70907563025,66085.59778526294,1321.711955705259,68729.02169667347
S24_D90,3,store_dept,0,0,2,2,6657.749740406457,72682.59008403363,15488.46456342962,309.7692912685924,16108.003145966804
S24_D91,3,store_dept,0,0,2,2,5282.033438943031,52228.40806722689,12288.02387170006,245.7604774340012,12779.544826568062
S24_D92,3,store_dept,0,0,2,2,12368.419278536012,121336.0225210084,28773.659445112982,575.4731889022596,29924.6058229175
S24_D95,3,store_dept,0,0,2,2,12351.529696178097,94061.20210084034,28734.36783638007,574.6873567276014,29883.74254983527
S26_D2,3,store_dept,0,0,2,2,3778.3774229837527,27464.985042016808,8789.946619347342,175.79893238694683,9141.544484121236
S26_D8,3,store_dept,0,0,2,2,2120.0997304647467,28445.755210084033,4932.160388509167,98.64320777018335,5129.446804049534
S26_D13,3,store_dept,0,0,2,2,1760.066625251555,20948.400420168065,4094.5861015225837,81.89172203045167,4258.369545583487
S26_D38,3,store_dept,0,0,2,2,8925.314806315348,103948.92630252101,20763.68555220422,415.2737110440844,21594.23297429239
S26_D40,3,store_dept,0,0,2,2,2087.2279823410727,37231.17504201681,4855.688168043814,97.11376336087628,5049.9156947655665
S26_D72,3,store_dept,0,0,2,2,22251.729966924173,42590.3368907563,51766.00871252774,1035.3201742505548,53836.64906102885
S26_D90,3,store_dept,0,0,2,2,6026.640161052965,56987.783613445376,14020.26303339422,280.4052606678844,14581.07355472999
S26_D91,3,store_dept,0,0,2,2,5175.597105573602,39176.612100840335,12040.41237503345,240.80824750066898,12522.028870034786
S26_D92,3,store_dept,0,0,2,2,11252.902620725086,84698.51563025209,26178.542341272252,523.5708468254451,27225.684034923142
S26_D95,3,store_dept,0,0,2,2,8863.414659452501,70200.88991596639,20619.682207449816,412.3936441489963,21444.46949574781
S27_D2,3,store_dept,0,0,2,2,8368.920601366448,79340.45445378151,19469.300472761068,389.38600945522137,20248.07249167151
S27_D8,3,store_dept,0,0,2,2,3461.7379966158646,41999.723361344535,8053.322575803117,161.06645151606233,8375.455478835242
S27_D13,3,store_dept,0,0,2,2,4669.612608720545,52804.82495798319,10863.299498352251,217.26598996704502,11297.831478286342
S27_D38,3,store_dept,0,0,2,2,4818.5071735363235,39874.00957983193,11209.685031115709,224.19370062231417,11658.072432360337
S27_D40,3,store_dept,0,0,2,2,4122.519341132227,70036.52739495799,9590.551945751204,191.81103891502408,9974.174023581252
S27_D72,3,store_dept,0,0,2,2,48556.96873844578,69071.49050420168,112962.02454841191,2259.240490968238,117480.50553034838
S27_D90,3,store_dept,0,0,2,2,7720.551960958694,96400.26596638656,17960.947785659097,359.2189557131819,18679.38569708546
S27_D91,3,store_dept,0,0,2,2,5570.109839289332,66453.38285714286,12958.199425347659,259.16398850695316,13476.527402361564
S27_D92,3,store_dept,0,0,2,2,12841.94927527808,146016.97478991596,29875.270779307215,597.5054155861443,31070.281610479502
S27_D95,3,store_dept,0,0,2,2,13718.982890229921,120193.03689075631,31915.585389463897,638.311707789278,33192.20880504246
S28_D2,3,store_dept,0,0,2,2,4191.767437987625,57800.77806722689,9751.649424035857,195.03298848071714,10141.715400997291
S28_D8,3,store_dept,0,0,2,2,1916.1935184540944,33349.7743697479,4457.796787873534,89.15593575747069,4636.108659388476
S28_D13,3,store_dept,0,0,2,2,3092.307591683618,38208.6343697479,7193.88658638468,143.8777317276936,7481.642049840068
S28_D38,3,store_dept,0,0,2,2,6277.952010827339,49285.04672268907,14604.910223716925,292.0982044743385,15189.106632665602
S28_D40,3,store_dept,0,0,2,2,4592.5855126430215,45833.39546218487,10684.105101665937,213.68210203331873,11111.469305732573
S28_D72,3,store_dept,0,0,2,2,41967.10691687984,55015.67949579832,97631.49317055472,1952.6298634110944,101536.75289737691
S28_D90,3,store_dept,0,0,2,2,10232.454306504455,65675.6581512605,23804.59045514251,476.09180910285016,24756.77407334821
S28_D91,3,store_dept,0,0,2,2,13473.566226834371,57716.06386554622,31344.65265055247,626.8930530110495,32598.43875657457
S28_D92,3,store_dept,0,0,2,2,22900.96408736495,98769.44361344539,53276.37483620282,1065.5274967240564,55407.42982965093
S28_D95,3,store_dept,0,0,2,2,15816.294545701216,96592.80495798319,36794.73202621506,735.8946405243013,38266.52130726367
S31_D2,3,store_dept,0,0,2,2,3369.3260564215293,58722.31470588235,7838.33716530459,156.7667433060918,8151.870651916774
S31_D8,3,store_dept,0,0,2,2,1605.5867686024176,25293.320840336135,3735.207050226525,74.7041410045305,3884.615332235586
S31_D13,3,store_dept,0,0,2,2,2242.284854050367,42489.92075630253,5216.40957639147,104.3281915278294,5425.065959447129
S31_D38,3,store_dept,0,0,2,2,7690.71326976405,81118.33151260503,17891.53161214592,357.8306322429184,18607.192876631758
S31_D40,3,store_dept,0,0,2,2,3531.455897766117,56824.22428571429,8215.512998018723,164.31025996037445,8544.133517939472
S31_D72,3,store_dept,0,0,2,2,31727.966726125447,45630.32184873949,73811.34879925165,1476.226975985033,76763.80275122172
S31_D90,3,store_dept,0,0,2,2,8012.496161997873,86200.34092436975,18640.121318549813,372.8024263709963,19385.726171291804
S31_D91,3,store_dept,0,0,2,2,5381.032602419219,70300.27218487395,12518.333675326969,250.36667350653937,13019.067022340047
S31_D92,3,store_dept,0,0,2,2,14159.747520337945,126988.2231092437,32940.97198710199,658.8194397420399,34258.610866586074
S31_D95,3,store_dept,0,0,2,2,7864.464731351895,107289.05756302521,18295.74376498709,365.9148752997418,19027.573515586573
S32_D2,3,store_dept,0,0,2,2,3681.6104861932145,50412.60605042017,8564.829826161842,171.29659652323684,8907.423019208316
S32_D8,3,store_dept,0,0,2,2,2052.9911582049103,24708.325210084036,4776.040260256137,95.52080520512274,4967.081870666382
S32_D13,3,store_dept,0,0,2,2,1702.1419492788748,29910.690168067227,3959.831217945925,79.1966243589185,4118.224466663762
S32_D38,3,store_dept,0,0,2,2,7315.2835910499525,60843.652436974786,17018.139024327193,340.36278048654384,17698.864585300278
S32_D40,3,store_dept,0,0,2,2,3112.4979072049878,58072.19235294117,7240.856959058693,144.81713918117387,7530.491237421042
S32_D72,3,store_dept,0,0,2,2,26354.191972592835,44287.88336134454,61309.899647926024,1226.1979929585204,63762.29563384307
S32_D90,3,store_dept,0,0,2,2,5466.709116876075,61721.66747899159,12717.649917274231,254.35299834548462,13226.3559139652
S32_D91,3,store_dept,0,0,2,2,2694.2541662815174,48378.193193277315,6267.86253710646,125.3572507421292,6518.577038590718
S32_D92,3,store_dept,0,0,2,2,11363.834281534984,100226.33907563025,26436.611683679166,528.7322336735833,27494.076151026333
S32_D95,3,store_dept,0,0,2,2,5905.7576378706335,84935.78445378151,13739.044190744662,274.78088381489323,14288.605958374448
S33_D2,3,store_dept,0,0,2,2,696.9268686566588,7417.721092436976,1621.3176417519762,32.42635283503952,1686.1703474220553
S33_D8,3,store_dept,0,0,2,2,632.0730499012022,3651.663613445378,1470.4429299104263,29.408858598208525,1529.2606471068434
S33_D13,3,store_dept,0,0,2,2,642.3803649845879,6861.6726050420175,1494.4216750777653,29.888433501555305,1554.1985420808758
S33_D38,3,store_dept,0,0,2,2,4755.794049739639,13267.189075630253,11063.790392016881,221.27580784033762,11506.342007697556
S33_D40,3,store_dept,0,0,2,2,1053.9199499953386,6145.321344537815,2451.8196740146254,49.03639348029251,2549.8924609752107
S33_D90,3,store_dept,0,0,2,2,2004.7266385681196,24510.36966386555,4663.758583831972,93.27517167663945,4850.308927185251
S33_D91,3,store_dept,0,0,2,2,1756.66226170672,9833.874453781513,4086.666253799081,81.73332507598163,4250.132903951045
S33_D92,3,store_dept,0,0,2,2,4572.747100750905,33660.996050420166,10637.953391017976,212.75906782035952,11063.471526658695
S33_D95,3,store_dept,0,0,2,2,3495.051126701982,26943.794873949577,8130.821619016515,162.6164323803303,8456.054483777176
S34_D2,3,store_dept,0,0,2,2,2383.929893720392,35177.925798319324,5545.929949348719,110.91859898697437,5767.767147322667
S34_D8,3,store_dept,0,0,2,2,1749.2783597107928,27043.341848739496,4069.488482200118,81.38976964400237,4232.268021488123
S34_D13,3,store_dept,0,0,2,2,1465.9556266916134,23401.850924369744,3410.371771376787,68.20743542753574,3546.7866422318584
S34_D38,3,store_dept,0,0,2,2,5217.696748566056,48944.55613445378,12138.352197653134,242.76704395306268,12623.88628555926
S34_D40,3,store_dept,0,0,2,2,3451.328341876591,38532.63756302521,8029.1057495730365,160.58211499146074,8350.269979555958
S34_D72,3,store_dept,0,0,2,2,19912.51044865764,36619.17478991597,46324.0921450026,926.481842900052,48177.0558308027
S34_D90,3,store_dept,0,0,2,2,4483.161390052284,44495.09546218488,10429.542867996344,208.5908573599269,10846.724582716199
S34_D91,3,store_dept,0,0,2,2,2553.6314541001016,33995.31966386555,5940.720487711516,118.81440975423033,6178.349307219977
S34_D92,3,store_dept,0,0,2,2,8744.277602164238,67635.20084033614,20342.523984033647,406.85047968067295,21156.224943394995
S34_D95,3,store_dept,0,0,2,2,5137.412479537893,69634.74478991596,11951.580374690677,239.03160749381354,12429.643589678304
S36_D2,3,store_dept,0,0,2,2,1438.7096691521015,13430.056806722689,3346.9872849809863,66.93974569961972,3480.8667763802255
S36_D8,3,store_dept,0,0,2,2,307.5449071315202,3426.7899159663866,715.4667239683595,14.30933447936719,744.0853929270938
S36_D13,3,store_dept,0,0,2,2,1220.0963405242985,12171.81487394958,2838.4093231216984,56.76818646243397,2951.9456960465664
S36_D38,3,store_dept,0,0,2,2,2871.4765922263514,18160.40806722689,6680.149476555767,133.60298953111536,6947.355455617999
S36_D40,3,store_dept,0,0,2,2,1056.4968779154299,10515.679159663867,2457.8145909654104,49.15629181930821,2556.127174604027
S36_D90,3,store_dept,0,0,2,2,5358.811106202172,35532.67680672269,12466.63800184509,249.3327600369018,12965.303521918893
S36_D91,3,store_dept,0,0,2,2,2043.3916562688746,11221.18974789916,4753.708158365838,95.07416316731677,4943.856484700472
S36_D92,3,store_dept,0,0,2,2,8496.632481504705,44329.889495798314,19766.40700379292,395.3281400758584,20557.063283944637
S36_D95,3,store_dept,0,0,2,2,6288.8081674911455,40241.47680672269,14630.16578367916,292.6033156735832,15215.372415026326
S39_D2,3,store_dept,0,0,2,2,7503.848381837353,67680.27521008403,17456.81262935862,349.1362525871724,18155.085134532965
S39_D8,3,store_dept,0,0,2,2,3212.261900011529,36201.89932773109,7472.9460473451545,149.4589209469031,7771.863889238962
S39_D13,3,store_dept,0,0,2,2,4146.119870650641,54871.56588235294,9645.455776531395,192.9091155306279,10031.27400759265
S39_D38,3,store_dept,0,0,2,2,6372.465158714188,43116.73655462185,14824.78384451996,296.4956768903992,15417.775198300758
S39_D40,3,store_dept,0,0,2,2,5131.566458856263,58705.376470588235,11937.98030143845,238.759606028769,12415.499513495988
S39_D72,3,store_dept,0,0,2,2,42383.90240470306,55062.969747899166,98601.11840356223,1972.0223680712445,102545.16313970472
S39_D90,3,store_dept,0,0,2,2,8180.20193742785,79015.74714285714,19030.268900106566,380.6053780021313,19791.479656110827
S39_D91,3,store_dept,0,0,2,2,3549.4476255532672,60213.439831932774,8257.368617279226,165.14737234558453,8587.663361970395
S39_D92,3,store_dept,0,0,2,2,15011.286589048512,109812.79478991596,34921.976561373405,698.4395312274681,36318.85562382834
S39_D95,3,store_dept,0,0,2,2,8882.485583441567,102868.87722689076,20664.048448584388,413.2809689716878,21490.610386527766
S40_D2,3,store_dept,0,0,2,2,4154.248604455584,26831.634201680674,9664.366310930023,193.28732621860047,10050.940963367224
S40_D8,3,store_dept,0,0,2,2,2475.6217492361216,33784.33176470588,5759.240168309245,115.1848033661849,5989.609775041615
S40_D13,3,store_dept,0,0,2,2,1967.888887705351,21336.618403361343,4578.059928718569,91.56119857437137,4761.182325867311
S40_D38,3,store_dept,0,0,2,2,4693.226392520052,36691.539159663866,10918.234163644256,218.36468327288512,11354.963530190025
S40_D40,3,store_dept,0,0,2,2,2160.2841924980335,33285.74302521008,5025.644769939979,100.51289539879957,5226.670560737578
S40_D72,3,store_dept,0,0,2,2,18615.060003674113,39434.0887394958,43305.72767900714,866.1145535801428,45037.95678616742
S40_D90,3,store_dept,0,0,2,2,5674.892784482885,61151.39109243698,13201.964510663563,264.0392902132713,13730.043091090107
S40_D91,3,store_dept,0,0,2,2,5166.045805164891,43008.95344537815,12018.192408275438,240.36384816550876,12498.920104606455
S40_D92,3,store_dept,0,0,2,2,12038.250439734185,96138.15647058823,28005.56082934576,560.1112165869152,29125.78326251959
S40_D95,3,store_dept,0,0,2,2,8353.692699852314,66632.026302521,19433.87456728649,388.6774913457298,20211.22954997795
S41_D2,3,store_dept,0,0,2,2,4873.714231909344,48677.88336134454,11338.11769990051,226.76235399801018,11791.64240789653
S41_D8,3,store_dept,0,0,2,2,3439.512177592843,33719.906470588234,8001.61684582621,160.0323369165242,8321.681519659258
S41_D13,3,store_dept,0,0,2,2,2642.1673327886488,32440.209327731092,6146.688701166165,122.9337740233233,6392.556249212811
S41_D38,3,store_dept,0,0,2,2,7098.766900532885,46939.44445378151,16514.43864218277,330.2887728436554,17175.016187870082
S41_D40,3,store_dept,0,0,2,2,3879.3580847741127,54325.62705882353,9024.866143618343,180.49732287236685,9385.860789363076
S41_D72,3,store_dept,0,0,2,2,34099.3156885696,55706.49420168067,79328.01070521561,1586.5602141043123,82501.13113342423
S41_D90,3,store_dept,0,0,2,2,7030.8486868827695,70958.13857142857,16356.434979331507,327.12869958663015,17010.69237850477
S41_D91,3,store_dept,0,0,2,2,3461.313450547812,52698.52008403361,8052.3349197651205,161.0466983953024,8374.428316555724
S41_D92,3,store_dept,0,0,2,2,14438.464367690613,115727.1180672269,33589.37365159427,671.7874730318855,34932.94859765805
S41_D95,3,store_dept,0,0,2,2,9147.087207135983,89054.23050420168,21279.61272057018,425.59225441140364,22130.79722939299
DC_R2,1,dc,0,3,3,0,174434.26533352173,5898660.442605042,0.0,0.0,0.0
WH_R2_B,2,warehouse,3,0,2,5,174434.26533352173,5898660.442605042,641627.1091956779,6416.271091956779,333646.0967817525
S3_D2,3,store_dept,0,0,2,2,2024.598090633862,16775.760168067227,4709.987158522337,94.19974317044675,4898.386644863231
S3_D8,3,store_dept,0,0,2,2,742.8235066654648,8274.70168067227,1728.0907226122592,34.56181445224519,1797.2143515167497
S3_D13,3,store_dept,0,0,2,2,1040.4412539516927,11313.179915966386,2420.4630874541185,48.40926174908237,2517.2816109522832
S3_D38,3,store_dept,0,0,2,2,17209.470151967605,108615.24445378152,40035.789718325635,800.7157943665127,41637.22130705866
