node_id,echelon,type,SI,S,L,tau,sigma,mu,safety_stock,holding_cost_weekly,holding_cost_annual
S6_D2,3,store_dept,0,0,1,1,3586.8945691414247,50391.806806722685,5900.441566237643,88.50662349356465,4602.344421665362
S6_D8,3,store_dept,0,0,1,1,2530.522028205382,47703.40310924369,4162.7087363978535,62.4406310459678,3246.9128143903254
S6_D13,3,store_dept,0,0,1,1,2524.7293978912185,37671.083949579835,4153.179859531055,62.29769789296582,3239.4802904342228
S6_D38,3,store_dept,0,0,1,1,7696.298980058395,77184.35899159664,12660.41182219606,189.9061773329409,9875.121221312927
S6_D40,3,store_dept,0,0,1,1,2955.2689963822295,65638.9712605042,4861.417499048767,72.9212624857315,3791.905649258038
S6_D72,3,store_dept,0,0,1,1,21500.927687356903,81294.72336134454,35369.02604570211,530.5353906855316,27587.840315647645
S6_D90,3,store_dept,0,0,1,1,3919.550463125,53832.47294117647,6447.660511840625,96.71490767760938,5029.175199235688
S6_D91,3,store_dept,0,0,1,1,2726.773951549634,45307.94546218487,4485.543150299148,67.28314725448722,3498.7236572333354
S6_D92,3,store_dept,0,0,1,1,7620.9352315091755,98912.983697479,12536.438455832595,188.0465768374889,9778.421995549423
S6_D95,3,store_dept,0,0,1,1,7168.341793486035,89168.65546218488,11791.922250284528,176.8788337542679,9197.69935522193
S8_D2,3,store_dept,0,0,1,1,2790.4659787746164,35768.36218487395,4590.316535084244,68.85474802626365,3580.44689736571
S8_D8,3,store_dept,0,0,1,1,1778.8884192019295,26220.213613445376,2926.271449587174,43.89407174380761,2282.4917306779957
S8_D13,3,store_dept,0,0,1,1,1411.8992057509793,25131.97714285714,2322.574193460361,34.838612901905414,1811.6078708990815
S8_D38,3,store_dept,0,0,1,1,6316.497688576049,59029.41378151261,10390.6386977076,155.859580465614,8104.698184211928
S8_D40,3,store_dept,0,0,1,1,2254.1744367353194,37691.67394957983,3708.1169484296006,55.621754226444004,2892.3312197750884
S8_D72,3,store_dept,0,0,1,1,8483.208041445372,36828.007647058825,13954.877228177636,209.32315842266453,10884.804237978557
S8_D90,3,store_dept,0,0,1,1,2261.1698334393636,39267.127983193284,3719.624376007753,55.7943656401163,2901.3070132860475
S8_D91,3,store_dept,0,0,1,1,2849.861096530606,31352.773781512606,4688.021503792847,70.3203225568927,3656.656772958421
S8_D92,3,store_dept,0,0,1,1,4251.640989209139,60115.44462184874,6993.949427249034,104.9092414087355,5455.280553254246
S8_D95,3,store_dept,0,0,1,1,2885.046980398387,62931.179159663865,4745.902282755346,71.18853424133019,3701.80378054917
S11_D2,3,store_dept,0,0,1,1,4020.456299787686,57180.229663865546,6613.650613150744,99.20475919726115,5158.64747825758
S11_D8,3,store_dept,0,0,1,1,2397.649882067282,34358.46302521008,3944.134056000679,59.16201084001018,3076.4245636805294
S11_D13,3,store_dept,0,0,1,1,2401.34995487507,40961.66747899159,3950.2206757694903,59.25331013654235,3081.1721271002025
S11_D38,3,store_dept,0,0,1,1,8232.391367279997,73377.02613445377,13542.283799175595,203.1342569876339,10562.981363356963
S11_D40,3,store_dept,0,0,1,1,2255.8575455097753,53276.74226890756,3710.88566236358,55.6632849354537,2894.4908166435926
S11_D72,3,store_dept,0,0,1,1,14861.46731250733,71198.12588235295,24447.113729074557,366.70670593611834,19068.748708678155
S11_D90,3,store_dept,0,0,1,1,2588.5863995226196,49091.65605042017,4258.2246272147095,63.87336940822064,3321.4152092274735
S11_D91,3,store_dept,0,0,1,1,3156.923478933408,41945.88966386555,5193.139122845457,77.89708684268184,4050.648515819456
S11_D92,3,store_dept,0,0,1,1,5409.53448697628,76951.72630252101,8898.68423107598,133.4802634661397,6940.973700239264
S11_D95,3,store_dept,0,0,1,1,5009.763516518584,77396.90983193277,8241.060984673071,123.61591477009607,6428.027568044996
S13_D2,3,store_dept,0,0,1,1,5718.794586722055,76393.49226890756,9407.41709515778,141.1112564273667,7337.785334223068
S13_D8,3,store_dept,0,0,1,1,2245.7332825586245,36092.64705882353,3694.2312498089373,55.413468747134054,2881.5003748509707
S13_D13,3,store_dept,0,0,1,1,2253.035850434372,47327.25521008403,3706.2439739645424,55.59365960946813,2890.870299692343
S13_D38,3,store_dept,0,0,1,1,7804.037954170075,83250.1487394958,12837.642434609774,192.5646365191466,10013.361098995623
S13_D40,3,store_dept,0,0,1,1,3542.9648730772874,77300.15462184875,5828.177216212138,87.42265824318207,4545.978228645467
S13_D72,3,store_dept,0,0,1,1,15311.588079143192,77501.09630252102,25187.56239019055,377.8134358528582,19646.29866434863
S13_D90,3,store_dept,0,0,1,1,7480.859663043537,115699.91722689076,12306.014145706618,184.59021218559926,9598.691033651161
S13_D91,3,store_dept,0,0,1,1,4805.671031733318,80811.33588235294,7905.328847201308,118.57993270801961,6166.15650081702
S13_D92,3,store_dept,0,0,1,1,12743.987973898009,161579.56210084035,20963.860217062225,314.4579032559334,16351.810969308535
S13_D95,3,store_dept,0,0,1,1,8492.876121654377,137298.7468907563,13970.781220121451,209.56171830182177,10897.209351694732
S14_D2,3,store_dept,0,0,1,1,6521.544737423176,78770.02151260505,10727.941093061125,160.91911639591686,8367.794052587677
S14_D8,3,store_dept,0,0,1,1,4210.196583060159,53978.035798319324,6925.773379133962,103.88660068700943,5402.10323572449
S14_D13,3,store_dept,0,0,1,1,4445.62077114603,60494.68974789916,7313.046168535219,109.69569252802829,5704.176011457471
S14_D38,3,store_dept,0,0,1,1,9107.14331625095,104255.16605042017,14981.250755232812,224.71876132849218,11685.375589081594
S14_D40,3,store_dept,0,0,1,1,5457.736987121684,72415.59764705882,8977.977343815171,134.66966015722755,7002.822328175833
S14_D72,3,store_dept,0,0,1,1,17430.264629383077,94384.65865546219,28672.78531533516,430.0917797300274,22364.772545961423
S14_D90,3,store_dept,0,0,1,1,10742.519710741399,108073.85411764706,17671.444924169602,265.071673862544,13783.727040852289
S14_D91,3,store_dept,0,0,1,1,10060.674200423111,91754.87487394958,16549.809059696017,248.24713589544024,12908.851066562893
S14_D92,3,store_dept,0,0,1,1,21622.227093909765,183980.7523529412,35568.563569481565,533.5284535422235,27743.479584195622
S14_D95,3,store_dept,0,0,1,1,16754.454777460654,146270.61100840336,27561.07810892278,413.41617163384166,21497.640924959767
S19_D2,3,store_dept,0,0,1,1,4571.375338134753,50689.779411764706,7519.912431231669,112.79868646847503,5865.531696360701
S19_D8,3,store_dept,0,0,1,1,2742.7548340819726,42293.270924369746,4511.831702064845,67.67747553097267,3519.228727610579
S19_D13,3,store_dept,0,0,1,1,2659.0341885648686,33580.28100840336,4374.111240189209,65.61166860283812,3411.8067673475825
S19_D38,3,store_dept,0,0,1,1,7905.663547364983,78317.27092436975,13004.816535415397,195.07224803123094,10143.756897624009
S19_D40,3,store_dept,0,0,1,1,2437.549911638502,53933.79647058824,4009.769604645336,60.14654406968004,3127.620291623362
S19_D72,3,store_dept,0,0,1,1,16509.762735020726,72266.03184873948,27158.559699109093,407.3783954866364,21183.676565305093
S19_D90,3,store_dept,0,0,1,1,4752.5614257462,67555.40210084034,7817.9635453525,117.26945318028748,6098.011565374949
S19_D91,3,store_dept,0,0,1,1,4175.616210846024,54401.15294117647,6868.88866684171,103.03333000262565,5357.733160136534
S19_D92,3,store_dept,0,0,1,1,9218.59441790431,113456.13352941177,15164.587817452591,227.46881726178887,11828.378497613021
S19_D95,3,store_dept,0,0,1,1,7394.63959504926,97081.33319327731,12164.182133856033,182.4627320078405,9488.062064407706
S20_D2,3,store_dept,0,0,1,1,5682.652400144631,78544.54487394958,9347.96319823792,140.21944797356878,7291.411294625576
S20_D8,3,store_dept,0,0,1,1,5091.452011704268,76129.26722689076,8375.438559253522,125.63157838880282,6532.842076217747
S20_D13,3,store_dept,0,0,1,1,2969.353689517907,56302.68218487395,4884.586819256957,73.26880228885435,3809.977719020426
S20_D38,3,store_dept,0,0,1,1,10365.375474601018,110040.8442857143,17051.042655718677,255.76563983578015,13299.813271460567
S20_D40,3,store_dept,0,0,1,1,5573.039720485937,86343.65025210085,9167.650340199367,137.5147551029905,7150.767265355506
S20_D72,3,store_dept,0,0,1,1,22000.214145807455,92466.03504201681,36190.35226985326,542.8552840477989,28228.474770485544
S20_D90,3,store_dept,0,0,1,1,7764.873399419521,96017.12865546219,12773.216742045111,191.59825113067666,9963.109058795186
S20_D91,3,store_dept,0,0,1,1,8251.045092780583,78130.96873949579,13572.96917762406,203.5945376643609,10586.915958546766
S20_D92,3,store_dept,0,0,1,1,15678.280608370664,164445.22596638656,25790.77160076974,386.8615740115461,20116.801848600397
S20_D95,3,store_dept,0,0,1,1,10840.478514569484,150454.85789915966,17832.5871564668,267.488807347002,13909.417982044106
S24_D2,3,store_dept,0,0,1,1,3638.224276756184,40945.38008403361,5984.878935263922,89.77318402895884,4668.20556950586
S24_D8,3,store_dept,0,0,1,1,2363.924401088012,48816.27890756303,3888.65563978978,58.329834596846695,3033.151399036028
S24_D13,3,store_dept,0,0,1,1,2745.745186362912,29330.76487394958,4516.75083156699,67.75126247350485,3523.0656486222524
S24_D38,3,store_dept,0,0,1,1,7409.576698289831,59427.070420168064,12188.753668686773,182.8313050303016,9507.227861575682
S24_D40,3,store_dept,0,0,1,1,2753.4522146147833,45193.24571428572,4529.428893041319,67.94143339561978,3532.954536572229
S24_D72,3,store_dept,0,0,1,1,12302.52890735824,58504.70907563025,20237.660052604308,303.5649007890646,15785.37484103136
S24_D90,3,store_dept,0,0,1,1,5572.93865798461,72682.59008403363,9167.484092384682,137.51226138577022,7150.637592060051
S24_D91,3,store_dept,0,0,1,1,4728.800540620292,52228.40806722689,7778.8768893203805,116.6831533398057,6067.523973669897
S24_D92,3,store_dept,0,0,1,1,10780.85456975765,121336.0225210084,17734.505767251336,266.01758650877,13832.91449845604
S24_D95,3,store_dept,0,0,1,1,7532.429049428496,94061.20210084034,12390.845786309876,185.86268679464814,9664.859713321703
S26_D2,3,store_dept,0,0,1,1,3190.444796396675,27464.985042016808,5248.28169007253,78.72422535108795,4093.6597182565733
S26_D8,3,store_dept,0,0,1,1,2120.0997304647467,28445.755210084033,3487.5640566145084,52.31346084921763,2720.2999641593165
S26_D13,3,store_dept,0,0,1,1,1760.066625251555,20948.400420168065,2895.309598538808,43.42964397808212,2258.3414868602704
S26_D38,3,store_dept,0,0,1,1,8925.314806315348,103948.92630252101,14682.142856388748,220.2321428458312,11452.071427983223
S26_D40,3,store_dept,0,0,1,1,2087.2279823410727,37231.17504201681,3433.4900309510645,51.502350464265966,2678.1222241418304
S26_D72,3,store_dept,0,0,1,1,8417.946533244978,42590.3368907563,13847.52204718799,207.71283070781982,10801.06719680663
S26_D90,3,store_dept,0,0,1,1,4691.443812272324,56987.783613445376,7717.425071187973,115.7613760678196,6019.591555526619
S26_D91,3,store_dept,0,0,1,1,5175.597105573602,39176.612100840335,8513.857238668576,127.70785858002863,6640.8086461614885
S26_D92,3,store_dept,0,0,1,1,11047.47852480138,84698.51563025209,18173.10217329827,272.596532599474,14175.019695172648
S26_D95,3,store_dept,0,0,1,1,6685.504682566728,70200.88991596639,10997.655202822267,164.964828042334,8578.171058201367
S27_D2,3,store_dept,0,0,1,1,6680.55323041027,79340.45445378151,10989.510064024895,164.84265096037342,8571.817849939418
S27_D8,3,store_dept,0,0,1,1,3250.4156919173474,41999.723361344535,5346.933813204037,80.20400719806055,4170.608374299149
S27_D13,3,store_dept,0,0,1,1,4343.23135307622,52804.82495798319,7144.615575810382,107.16923363715573,5572.800149132097
S27_D38,3,store_dept,0,0,1,1,4818.5071735363235,39874.00957983193,7926.444300467252,118.89666450700878,6182.626554364457
S27_D40,3,store_dept,0,0,1,1,4122.519341132227,70036.52739495799,6781.5443161625135,101.7231647424377,5289.60456660676
S27_D72,3,store_dept,0,0,1,1,16678.10516380259,69071.49050420168,27435.48299445526,411.53224491682886,21399.6767356751
S27_D90,3,store_dept,0,0,1,1,7609.266536074169,96400.26596638656,12517.243451842009,187.75865177763012,9763.449892436765
S27_D91,3,store_dept,0,0,1,1,5570.109839289332,66453.38285714286,9162.830685630952,137.44246028446426,7147.007934792142
S27_D92,3,store_dept,0,0,1,1,12841.94927527808,146016.97478991596,21125.006557832443,316.87509836748666,16477.505115109307
S27_D95,3,store_dept,0,0,1,1,11054.01486474976,120193.03689075631,18183.85445251336,272.7578167877004,14183.40647296042
S28_D2,3,store_dept,0,0,1,1,3748.0261700110295,57800.77806722689,6165.503049668144,92.48254574502215,4809.092378741152
S28_D8,3,store_dept,0,0,1,1,1916.1935184540944,33349.7743697479,3152.1383378569853,47.28207506785478,2458.6679035284483
S28_D13,3,store_dept,0,0,1,1,2901.257986187599,38208.6343697479,4772.5693872786005,71.58854080917901,3722.6041220773086
S28_D38,3,store_dept,0,0,1,1,6277.952010827339,49285.04672268907,10327.231057810974,154.9084658671646,8055.24022509256
S28_D40,3,store_dept,0,0,1,1,3232.1726117202206,45833.39546218487,5316.923946279763,79.75385919419645,4147.200678098216
S28_D72,3,store_dept,0,0,1,1,18817.649114429605,55015.67949579832,30955.0327932367,464.32549189855047,24144.925578724626
S28_D90,3,store_dept,0,0,1,1,10232.454306504455,65675.6581512605,16832.38733419983,252.48581001299743,13129.262120675867
S28_D91,3,store_dept,0,0,1,1,13468.893912499661,57716.06386554622,22156.330486061943,332.34495729092913,17281.937779128315
S28_D92,3,store_dept,0,0,1,1,17455.28697031412,98769.44361344539,28713.947066166726,430.70920599250087,22396.878711610047
S28_D95,3,store_dept,0,0,1,1,12502.10334480109,96592.80495798319,20565.960002197793,308.4894000329669,16041.44880171428
S31_D2,3,store_dept,0,0,1,1,3067.9885022299454,58722.31470588235,5046.8410861682605,75.7026162925239,3936.536047211243
S31_D8,3,store_dept,0,0,1,1,1605.5867686024176,25293.320840336135,2641.190234350977,39.61785351526465,2060.128382793762
S31_D13,3,store_dept,0,0,1,1,1839.3270409195331,42489.92075630253,3025.692982312632,45.38539473468948,2360.040526203853
S31_D38,3,store_dept,0,0,1,1,7690.71326976405,81118.33151260503,12651.223328761862,189.76834993142793,9867.954196434253
S31_D40,3,store_dept,0,0,1,1,2793.5146252579702,56824.22428571429,4595.331558549361,68.92997337824042,3584.358615668502
S31_D72,3,store_dept,0,0,1,1,14552.695838934298,45630.32184873949,23939.18465504692,359.0877698257038,18672.564030936595
S31_D90,3,store_dept,0,0,1,1,5371.098153498446,86200.34092436975,8835.456462504942,132.53184693757413,6891.6560407538545
S31_D91,3,store_dept,0,0,1,1,4919.851704665551,70300.27218487395,8093.156054174831,121.39734081262246,6312.661722256368
S31_D92,3,store_dept,0,0,1,1,10338.673882256355,126988.2231092437,17007.118536311704,255.10677804467554,13265.552458323127
S31_D95,3,store_dept,0,0,1,1,6869.368015142641,107289.05756302521,11300.110384909643,169.50165577364464,8814.08610022952
S32_D2,3,store_dept,0,0,1,1,2612.4900688145003,50412.60605042017,4297.546163199853,64.4631924479978,3352.0860072958853
S32_D8,3,store_dept,0,0,1,1,2052.9911582049103,24708.325210084036,3377.1704552470774,50.657556828706156,2634.1929550927202
S32_D13,3,store_dept,0,0,1,1,1702.1419492788748,29910.690168067227,2800.023506563749,42.00035259845623,2184.018335119724
S32_D38,3,store_dept,0,0,1,1,5450.679493459984,60843.652436974786,8966.367766741674,134.4955165011251,6993.766858058506
S32_D40,3,store_dept,0,0,1,1,2581.972458541505,58072.19235294117,4247.344694300776,63.71017041451163,3312.9288615546047
S32_D72,3,store_dept,0,0,1,1,14464.178987504627,44287.88336134454,23793.574434445112,356.90361651667666,18558.988058867188
S32_D90,3,store_dept,0,0,1,1,3194.2792582194083,61721.66747899159,5254.589379770927,78.8188406965639,4098.579716221323
S32_D91,3,store_dept,0,0,1,1,2229.7632536440624,48378.193193277315,3667.9605522444826,55.01940828366724,2861.0092307506966
S32_D92,3,store_dept,0,0,1,1,7111.9738264642865,100226.33907563025,11699.19694453375,175.48795416800627,9125.373616736326
S32_D95,3,store_dept,0,0,1,1,4660.603585683903,84935.78445378151,7666.69289845002,115.00039347675029,5980.0204607910155
S33_D2,3,store_dept,0,0,1,1,696.9268686566588,7417.721092436976,1146.4446989402038,17.196670484103056,894.2268651733589
S33_D8,3,store_dept,0,0,1,1,632.0730499012022,3651.663613445378,1039.7601670874776,15.596402506312163,811.0129303282325
S33_D13,3,store_dept,0,0,1,1,642.3803649845879,6861.6726050420175,1056.7157003996472,15.850735505994708,824.2382463117248
S33_D38,3,store_dept,0,0,1,1,4603.285634027063,13267.189075630253,7572.404867974518,113.58607301961777,5906.475797020124
S33_D40,3,store_dept,0,0,1,1,1053.9199499953386,6145.321344537815,1733.698317742332,26.005474766134977,1352.2846878390187
S33_D90,3,store_dept,0,0,1,1,2004.7266385681196,24510.36966386555,3297.7753204445567,49.46662980666835,2572.2647499467544
S33_D91,3,store_dept,0,0,1,1,1756.66226170672,9833.874453781513,2889.7094205075546,43.34564130761332,2253.9733479958927
S33_D92,3,store_dept,0,0,1,1,4572.747100750905,33660.996050420166,7522.168980735239,112.83253471102857,5867.291804973485
S33_D95,3,store_dept,0,0,1,1,3181.160298879547,26943.794873949577,5233.008691656855,78.49513037485282,4081.746779492347
S34_D2,3,store_dept,0,0,1,1,2126.226566533809,35177.925798319324,3497.642701948116,52.46464052922174,2728.1613075195305
S34_D8,3,store_dept,0,0,1,1,1749.2783597107928,27043.341848739496,2877.562901724254,43.16344352586381,2244.4990633449183
S34_D13,3,store_dept,0,0,1,1,1465.9556266916134,23401.850924369744,2411.497005907704,36.17245508861556,1880.967664608009
S34_D38,3,store_dept,0,0,1,1,5217.696748566056,48944.55613445378,8583.111151391162,128.74666727086742,6694.826698085106
S34_D40,3,store_dept,0,0,1,1,2461.8560477485,38532.63756302521,4049.7531985462824,60.746297978194235,3158.8074948661
S34_D72,3,store_dept,0,0,1,1,8369.596462672647,36619.17478991597,13767.986181096505,206.51979271644757,10739.029221255274
S34_D90,3,store_dept,0,0,1,1,2420.2228676534414,44495.09546218488,3981.266617289911,59.718999259348664,3105.3879614861307
S34_D91,3,store_dept,0,0,1,1,2553.6314541001016,33995.31966386555,4200.723741994667,63.01085612992,3276.5645187558403
S34_D92,3,store_dept,0,0,1,1,6611.781794057571,67635.20084033614,10876.381051224704,163.14571576837054,8483.577219955268
S34_D95,3,store_dept,0,0,1,1,3728.7404688831407,69634.74478991596,6133.778071312767,92.00667106969149,4784.346895623958
S36_D2,3,store_dept,0,0,1,1,1438.7096691521015,13430.056806722689,2366.677405755207,35.500161086328106,1846.0083764890614
S36_D8,3,store_dept,0,0,1,1,307.5449071315202,3426.7899159663866,505.9113722313507,7.58867058347026,394.6108703404535
S36_D13,3,store_dept,0,0,1,1,1220.0963405242985,12171.81487394958,2007.0584801624711,30.105877202437068,1565.5056145267274
S36_D38,3,store_dept,0,0,1,1,2871.4765922263514,18160.40806722689,4723.578994212348,70.85368491318522,3684.3916154856315
S36_D40,3,store_dept,0,0,1,1,1056.4968779154299,10515.679159663867,1737.9373641708821,26.069060462563233,1355.5911440532882
S36_D90,3,store_dept,0,0,1,1,2357.0711146749195,35532.67680672269,3877.3819836402427,58.160729754603636,3024.357947239389
S36_D91,3,store_dept,0,0,1,1,2043.3916562688746,11221.18974789916,3361.3792745622986,50.420689118434474,2621.8758341585926
S36_D92,3,store_dept,0,0,1,1,4122.66809657098,44329.889495798314,6781.789018859263,101.72683528288894,5289.795434710225
S36_D95,3,store_dept,0,0,1,1,2710.545649401668,40241.47680672269,4458.847593265744,66.88271389898615,3477.90112274728
S39_D2,3,store_dept,0,0,1,1,5329.390951399122,67680.27521008403,8766.848115051556,131.50272172577334,6838.141529740214
S39_D8,3,store_dept,0,0,1,1,2089.0944205073893,36201.89932773109,3436.560321734655,51.548404826019826,2680.517050953031
S39_D13,3,store_dept,0,0,1,1,2980.8108885364536,54871.56588235294,4903.433911642466,73.55150867463699,3824.6784510811235
S39_D38,3,store_dept,0,0,1,1,4441.844149949654,43116.73655462185,7306.83362666718,109.6025044000077,5699.330228800401
S39_D40,3,store_dept,0,0,1,1,2502.152126492232,58705.376470588235,4116.040248079722,61.740603721195825,3210.5113935021827
S39_D72,3,store_dept,0,0,1,1,18407.109564074046,55062.969747899166,30279.695232901806,454.19542849352706,23618.162281663408
S39_D90,3,store_dept,0,0,1,1,5347.126889288198,79015.74714285714,8796.023732879086,131.9403559931863,6860.898511645688
S39_D91,3,store_dept,0,0,1,1,2721.6167276576257,60213.439831932774,4477.059516996795,67.15589275495192,3492.1064232575
S39_D92,3,store_dept,0,0,1,1,7529.8291387094,109812.79478991596,12386.568933176963,185.79853399765443,9661.52376787803
S39_D95,3,store_dept,0,0,1,1,6649.19804059265,102868.87722689076,10937.930776774909,164.06896165162362,8531.586005884428
S40_D2,3,store_dept,0,0,1,1,3182.916354483436,26831.634201680674,5235.897403125252,78.53846104687878,4083.9999744376964
S40_D8,3,store_dept,0,0,1,1,2475.6217492361216,33784.33176470588,4072.39777749342,61.0859666624013,3176.4702664448673
S40_D13,3,store_dept,0,0,1,1,1967.888887705351,21336.618403361343,3237.1772202753023,48.55765830412953,2524.998231814736
S40_D38,3,store_dept,0,0,1,1,4693.226392520052,36691.539159663866,7720.357415695486,115.80536123543229,6021.878784242479
S40_D40,3,store_dept,0,0,1,1,2160.2841924980335,33285.74302521008,3553.667496659265,53.30501244988897,2771.8606473942264
S40_D72,3,store_dept,0,0,1,1,7951.836444201248,39434.0887394958,13080.770950711054,196.2115642606658,10203.001341554622
S40_D90,3,store_dept,0,0,1,1,4708.543277152773,61151.39109243698,7745.553690916312,116.18330536374468,6041.531878914723
S40_D91,3,store_dept,0,0,1,1,5166.045805164891,43008.95344537815,8498.145349496246,127.47218024244368,6628.553372607072
S40_D92,3,store_dept,0,0,1,1,9595.091703257376,96138.15647058823,15783.925851858385,236.75888777787577,12311.46216444954
S40_D95,3,store_dept,0,0,1,1,5537.110162325416,66632.026302521,9108.54621702531,136.62819325537964,7104.666049279742
S41_D2,3,store_dept,0,0,1,1,2698.865792404398,48677.88336134454,4439.634228505234,66.5945134275785,3462.914698234082
S41_D8,3,store_dept,0,0,1,1,2124.468334377026,33719.906470588234,3494.7504100502083,52.42125615075312,2725.9053198391625
S41_D13,3,store_dept,0,0,1,1,2642.1673327886488,32440.209327731092,4346.365262437327,65.19547893655991,3390.164904701115
S41_D38,3,store_dept,0,0,1,1,4626.370329024616,46939.44445378151,7610.379191245493,114.15568786868239,5936.095769171485
S41_D40,3,store_dept,0,0,1,1,2286.3464067610053,54325.62705882353,3761.0398391218537,56.4155975868278,2933.6110745150454
S41_D72,3,store_dept,0,0,1,1,13992.692698091809,55706.49420168067,23017.979488361027,345.2696923254154,17954.0240009216
S41_D90,3,store_dept,0,0,1,1,4316.094410773113,70958.13857142857,7099.975305721771,106.49962958582657,5537.980738462981
S41_D91,3,store_dept,0,0,1,1,2695.3539043145547,52698.52008403361,4433.8571725974425,66.50785758896164,3458.408594626005
S41_D92,3,store_dept,0,0,1,1,8586.22311129125,115727.1180672269,14124.337018074108,211.8650552711116,11016.982874097803
S41_D95,3,store_dept,0,0,1,1,5293.435175262047,89054.23050420168,8707.700863306067,130.615512949591,6792.006673378732
DC_R2,1,dc,0,0,2,2,102210.97703112154,5898660.442605042,237781.70665264394,1188.9085332632199,61823.243729687434
WH_R2_B,2,warehouse,0,0,1,1,102210.97703112154,5898660.442605042,168137.05721619492,1681.3705721619492,87431.26975242136
S3_D2,3,store_dept,0,0,1,1,2024.598090633862,16775.760168067227,3330.463859092703,49.95695788639054,2597.761810092308
S3_D8,3,store_dept,0,0,1,1,742.8235066654648,8274.70168067227,1221.9446684646896,18.329170026970342,953.1168414024578
S3_D13,3,store_dept,0,0,1,1,1040.4412539516927,11313.179915966386,1711.5258627505345,25.67288794125802,1334.990172945417
