node_id,echelon,type,SI,S,L,tau,sigma,mu,safety_stock,holding_cost_weekly,holding_cost_annual
S8_D91,3,store_dept,0,0,1,1,2849.861096530606,31352.773781512606,3653.521925752237,73.07043851504474,3799.6628027823267
S8_D92,3,store_dept,0,0,1,1,4251.640989209139,60115.44462184874,5450.603748166116,109.01207496332232,5668.627898092761
S8_D95,3,store_dept,0,0,1,1,2885.046980398387,62931.179159663865,3698.630228870732,73.97260457741464,3846.575438025561
S11_D2,3,store_dept,0,0,1,1,4020.456299787686,57180.229663865546,5154.224976327813,103.08449952655627,5360.393975380926
S11_D8,3,store_dept,0,0,1,1,2397.649882067282,34358.46302521008,3073.7871488102555,61.47574297620511,3196.7386347626657
S11_D13,3,store_dept,0,0,1,1,2401.34995487507,40961.66747899159,3078.53064214984,61.5706128429968,3201.671867835834
S11_D38,3,store_dept,0,0,1,1,8232.391367279997,73377.02613445377,10553.925732852957,211.07851465705915,10976.082762167076
S11_D40,3,store_dept,0,0,1,1,2255.8575455097753,53276.74226890756,2892.009373343532,57.84018746687064,3007.6897482772733
S11_D72,3,store_dept,0,0,1,1,14861.46731250733,71198.12588235295,19052.401094634395,381.0480218926879,19814.49713841977
S11_D90,3,store_dept,0,0,1,1,2588.5863995226196,49091.65605042017,3318.5677641879984,66.37135528375997,3451.3104747555185
S11_D91,3,store_dept,0,0,1,1,3156.923478933408,41945.88966386555,4047.175899992629,80.94351799985259,4209.062935992335
S11_D92,3,store_dept,0,0,1,1,5409.53448697628,76951.72630252101,6935.023212303591,138.70046424607182,7212.424140795734
S11_D95,3,store_dept,0,0,1,1,5009.763516518584,77396.90983193277,6422.516828176825,128.4503365635365,6679.417501303898
S13_D2,3,store_dept,0,0,1,1,5718.794586722055,76393.49226890756,7331.494660177675,146.6298932035535,7624.754446584782
S13_D8,3,store_dept,0,0,1,1,2245.7332825586245,36092.64705882353,2879.0300682401567,57.58060136480314,2994.191270969763
S13_D13,3,store_dept,0,0,1,1,2253.035850434372,47327.25521008403,2888.3919602568653,57.76783920513731,3003.92763866714
S13_D38,3,store_dept,0,0,1,1,7804.037954170075,83250.1487394958,10004.776657246037,200.09553314492075,10404.96772353588
S13_D40,3,store_dept,0,0,1,1,3542.9648730772874,77300.15462184875,4542.080967285083,90.84161934570166,4723.764205976487
S13_D72,3,store_dept,0,0,1,1,15311.588079143192,77501.09630252102,19629.45591746157,392.58911834923146,20414.634154160034
S13_D90,3,store_dept,0,0,1,1,7480.859663043537,115699.91722689076,9590.462088021814,191.80924176043627,9974.080571542685
S13_D91,3,store_dept,0,0,1,1,4805.671031733318,80811.33588235294,6160.870262682114,123.21740525364228,6407.305073189399
S13_D92,3,store_dept,0,0,1,1,12743.987973898009,161579.56210084035,16337.792582537248,326.75585165074494,16991.304285838738
S13_D95,3,store_dept,0,0,1,1,8492.876121654377,137298.7468907563,10887.867187960912,217.75734375921823,11323.381875479348
S14_D2,3,store_dept,0,0,1,1,6521.544737423176,78770.02151260505,8360.620353376513,167.21240706753025,8695.045167511573
S14_D8,3,store_dept,0,0,1,1,4210.196583060159,53978.035798319324,5397.472019483124,107.94944038966248,5613.370900262449
S14_D13,3,store_dept,0,0,1,1,4445.62077114603,60494.68974789916,5699.2858286092105,113.98571657218422,5927.257261753579
S14_D38,3,store_dept,0,0,1,1,9107.14331625095,104255.16605042017,11675.357731433718,233.50715462867436,12142.372040691067
S14_D40,3,store_dept,0,0,1,1,5457.736987121684,72415.59764705882,6996.81881749,139.93637634979999,7276.6915701896
S14_D72,3,store_dept,0,0,1,1,17430.264629383077,94384.65865546219,22345.599254869107,446.9119850973821,23239.42322506387
S14_D90,3,store_dept,0,0,1,1,10742.519710741399,108073.85411764706,13771.910269170474,275.43820538340947,14322.786679937293
S14_D91,3,store_dept,0,0,1,1,10060.674200423111,91754.87487394958,12897.784324942428,257.95568649884854,13413.695697940124
S14_D92,3,store_dept,0,0,1,1,21622.227093909765,183980.7523529412,27719.69513439232,554.3939026878464,28828.482939768015
S14_D95,3,store_dept,0,0,1,1,16754.454777460654,146270.61100840336,21479.21102470456,429.5842204940912,22338.379465692742
S19_D2,3,store_dept,0,0,1,1,4571.375338134753,50689.779411764706,5860.503183488754,117.21006366977508,6094.923310828304
S19_D8,3,store_dept,0,0,1,1,2742.7548340819726,42293.270924369746,3516.211697293089,70.32423394586178,3656.8601651848126
S19_D13,3,store_dept,0,0,1,1,2659.0341885648686,33580.28100840336,3408.8818297401617,68.17763659480323,3545.2371029297683
S19_D38,3,store_dept,0,0,1,1,7905.663547364983,78317.27092436975,10135.06066772191,202.70121335443818,10540.463094430785
S19_D40,3,store_dept,0,0,1,1,2437.549911638502,53933.79647058824,3124.93898672056,62.4987797344112,3249.9365461893826
S19_D72,3,store_dept,0,0,1,1,16509.762735020726,72266.03184873948,21165.51582629657,423.3103165259314,22012.136459348432
S19_D90,3,store_dept,0,0,1,1,4752.5614257462,67555.40210084034,6092.7837478066285,121.85567495613257,6336.495097718894
S19_D91,3,store_dept,0,0,1,1,4175.616210846024,54401.15294117647,5353.139982304603,107.06279964609206,5567.265581596787
S19_D92,3,store_dept,0,0,1,1,9218.59441790431,113456.13352941177,11818.238043753327,236.36476087506654,12290.96756550346
S19_D95,3,store_dept,0,0,1,1,7394.63959504926,97081.33319327731,9479.92796085315,189.598559217063,9859.125079287276
S20_D2,3,store_dept,0,0,1,1,5682.652400144631,78544.54487394958,7285.160376985417,145.70320753970836,7576.566792064835
S20_D8,3,store_dept,0,0,1,1,5091.452011704268,76129.26722689076,6527.241479004872,130.54482958009746,6788.331138165067
S20_D13,3,store_dept,0,0,1,1,2969.353689517907,56302.68218487395,3806.7114299619566,76.13422859923914,3958.9798871604353
S20_D38,3,store_dept,0,0,1,1,10365.375474601018,110040.8442857143,13288.411358438505,265.7682271687701,13819.947812776047
S20_D40,3,store_dept,0,0,1,1,5573.039720485937,86343.65025210085,7144.636921662972,142.89273843325944,7430.422398529491
S20_D72,3,store_dept,0,0,1,1,22000.214145807455,92466.03504201681,28204.274534925156,564.0854906985031,29332.44551632216
S20_D90,3,store_dept,0,0,1,1,7764.873399419521,96017.12865546219,9954.567698055826,199.0913539611165,10352.750405978059
S20_D91,3,store_dept,0,0,1,1,8251.045092780583,78130.96873949579,10577.839808944707,211.55679617889416,11000.953401302497
S20_D92,3,store_dept,0,0,1,1,15678.280608370664,164445.22596638656,20099.55573993119,401.9911147986238,20903.53796952844
S20_D95,3,store_dept,0,0,1,1,10840.478514569484,150454.85789915966,13897.493455678079,277.9498691135616,14453.393193905202
S24_D2,3,store_dept,0,0,1,1,3638.224276756184,40945.38008403361,4664.203522801427,93.28407045602854,4850.7716637134845
S24_D8,3,store_dept,0,0,1,1,2363.924401088012,48816.27890756303,3030.5510821948315,60.61102164389663,3151.7731254826244
S24_D13,3,store_dept,0,0,1,1,2745.745186362912,29330.76487394958,3520.0453289172533,70.40090657834507,3660.847142073944
S24_D38,3,store_dept,0,0,1,1,7409.576698289831,59427.070420168064,9499.077327207564,189.98154654415129,9879.040420295867
S24_D40,3,store_dept,0,0,1,1,2753.4522146147833,45193.24571428572,3529.9257391361525,70.59851478272306,3671.122768701599
S24_D72,3,store_dept,0,0,1,1,12302.52890735824,58504.70907563025,15771.842059233266,315.4368411846653,16402.715741602595
S24_D90,3,store_dept,0,0,1,1,5572.93865798461,72682.59008403363,7144.507359536269,142.8901471907254,7430.2876539177205
S24_D91,3,store_dept,0,0,1,1,4728.800540620292,52228.40806722689,6062.3222930752145,121.2464458615043,6304.8151847982235
S24_D92,3,store_dept,0,0,1,1,10780.85456975765,121336.0225210084,13821.055558429307,276.42111116858615,14373.89778076648
S24_D95,3,store_dept,0,0,1,1,7532.429049428496,94061.20210084034,9656.574041367332,193.13148082734665,10042.837003022025
S26_D2,3,store_dept,0,0,1,1,3190.444796396675,27464.985042016808,4090.1502289805376,81.80300457961076,4253.756238139759
S26_D8,3,store_dept,0,0,1,1,2120.0997304647467,28445.755210084033,2717.9678544558055,54.35935708911611,2826.6865686340375
S26_D13,3,store_dept,0,0,1,1,1760.066625251555,20948.400420168065,2256.4054135724937,45.128108271449875,2346.6616301153936
S26_D38,3,store_dept,0,0,1,1,8925.314806315348,103948.92630252101,11442.253581696275,228.8450716339255,11899.943724964127
S26_D40,3,store_dept,0,0,1,1,2087.2279823410727,37231.17504201681,2675.826273361255,53.5165254672251,2782.8593242957054
S26_D72,3,store_dept,0,0,1,1,8417.946533244978,42590.3368907563,10791.807455620063,215.83614911240124,11223.479753844866
S26_D90,3,store_dept,0,0,1,1,4691.443812272324,56987.783613445376,6014.43096733312,120.2886193466624,6255.008206026445
S26_D91,3,store_dept,0,0,1,1,5175.597105573602,39176.612100840335,6635.115489345358,132.70230978690716,6900.520108919172
S26_D92,3,store_dept,0,0,1,1,11047.47852480138,84698.51563025209,14162.867468795368,283.2573493759074,14729.382167547185
S26_D95,3,store_dept,0,0,1,1,6685.504682566728,70200.88991596639,8570.817003050544,171.41634006101089,8913.649683172565
S27_D2,3,store_dept,0,0,1,1,6680.55323041027,79340.45445378151,8564.469241385967,171.28938482771935,8907.048011041406
S27_D8,3,store_dept,0,0,1,1,3250.4156919173474,41999.723361344535,4167.032917038039,83.34065834076078,4333.714233719561
S27_D13,3,store_dept,0,0,1,1,4343.23135307622,52804.82495798319,5568.022594643715,111.3604518928743,5790.743498429463
S27_D38,3,store_dept,0,0,1,1,4818.5071735363235,39874.00957983193,6177.326196473567,123.54652392947133,6424.419244332509
S27_D40,3,store_dept,0,0,1,1,4122.519341132227,70036.52739495799,5285.069795331515,105.7013959066303,5496.472587144775
S27_D72,3,store_dept,0,0,1,1,16678.10516380259,69071.49050420168,21381.33081999492,427.6266163998984,22236.58405279472
S27_D90,3,store_dept,0,0,1,1,7609.266536074169,96400.26596638656,9755.079699247086,195.10159398494173,10145.28288721697
S27_D91,3,store_dept,0,0,1,1,5570.109839289332,66453.38285714286,7140.880813968924,142.81761627937848,7426.516046527681
S27_D92,3,store_dept,0,0,1,1,12841.94927527808,146016.97478991596,16463.3789709065,329.26757941812997,17121.91412974276
S27_D95,3,store_dept,0,0,1,1,11054.01486474976,120193.03689075631,14171.247056609194,283.4249411321839,14738.096938873563
S28_D2,3,store_dept,0,0,1,1,3748.0261700110295,57800.77806722689,4804.96954995414,96.09939099908281,4997.168331952306
S28_D8,3,store_dept,0,0,1,1,1916.1935184540944,33349.7743697479,2456.560090658149,49.13120181316298,2554.822494284475
S28_D13,3,store_dept,0,0,1,1,2901.257986187599,38208.6343697479,3719.4127382925017,74.38825476585004,3868.1892478242016
S28_D38,3,store_dept,0,0,1,1,6277.952010827339,49285.04672268907,8048.334477880649,160.96668955761297,8370.267856995873
S28_D40,3,store_dept,0,0,1,1,3232.1726117202206,45833.39546218487,4143.645288225323,82.87290576450647,4309.391099754336
S28_D72,3,store_dept,0,0,1,1,18817.649114429605,55015.67949579832,24124.226164698754,482.4845232939751,25089.195211286704
S28_D90,3,store_dept,0,0,1,1,10232.454306504455,65675.6581512605,13118.006420938711,262.36012841877425,13642.726677776262
S28_D91,3,store_dept,0,0,1,1,13468.893912499661,57716.06386554622,17267.121995824567,345.34243991649134,17957.80687565755
S28_D92,3,store_dept,0,0,1,1,17455.28697031412,98769.44361344539,22377.6778959427,447.553557918854,23272.78501178041
S28_D95,3,store_dept,0,0,1,1,12502.10334480109,96592.80495798319,16027.696488034997,320.55392976069993,16668.804347556397
S31_D2,3,store_dept,0,0,1,1,3067.9885022299454,58722.31470588235,3933.1612598587903,78.6632251971758,4090.487710253142
S31_D8,3,store_dept,0,0,1,1,1605.5867686024176,25293.320840336135,2058.3622373482995,41.16724474696599,2140.6967268422313
S31_D13,3,store_dept,0,0,1,1,1839.3270409195331,42489.92075630253,2358.0172664588417,47.160345329176835,2452.3379571171954
S31_D38,3,store_dept,0,0,1,1,7690.71326976405,81118.33151260503,9859.494411837512,197.18988823675022,10253.874188311012
S31_D40,3,store_dept,0,0,1,1,2793.5146252579702,56824.22428571429,3581.285749580718,71.62571499161436,3724.5371795639467
S31_D72,3,store_dept,0,0,1,1,14552.695838934298,45630.32184873949,18656.55606551377,373.13112131027543,19402.818308134323
S31_D90,3,store_dept,0,0,1,1,5371.098153498446,86200.34092436975,6885.747832785008,137.71495665570015,7161.177746096408
S31_D91,3,store_dept,0,0,1,1,4919.851704665551,70300.27218487395,6307.249885381236,126.14499770762473,6559.539880796486
S31_D92,3,store_dept,0,0,1,1,10338.673882256355,126988.2231092437,13254.179917052646,265.08359834105295,13784.347113734753
S31_D95,3,store_dept,0,0,1,1,6869.368015142641,107289.05756302521,8806.529795412865,176.1305959082573,9158.79098722938
S32_D2,3,store_dept,0,0,1,1,2612.4900688145003,50412.60605042017,3349.2122682201893,66.98424536440379,3483.180758948997
S32_D8,3,store_dept,0,0,1,1,2052.9911582049103,24708.325210084036,2631.934664818695,52.6386932963739,2737.212051411443
S32_D13,3,store_dept,0,0,1,1,1702.1419492788748,29910.690168067227,2182.1459789755177,43.642919579510355,2269.4318181345384
S32_D38,3,store_dept,0,0,1,1,5450.679493459984,60843.652436974786,6987.771110615699,139.755422212314,7267.281955040327
S32_D40,3,store_dept,0,0,1,1,2581.972458541505,58072.19235294117,3310.0886918502097,66.2017738370042,3442.4922395242183
S32_D72,3,store_dept,0,0,1,1,14464.178987504627,44287.88336134454,18543.07746198093,370.8615492396186,19284.800560460168
S32_D90,3,store_dept,0,0,1,1,3194.2792582194083,61721.66747899159,4095.0660090372817,81.90132018074563,4258.8686493987725
S32_D91,3,store_dept,0,0,1,1,2229.7632536440624,48378.193193277315,2858.556491171688,57.17112982343376,2972.8987508185555
S32_D92,3,store_dept,0,0,1,1,7111.9738264642865,100226.33907563025,9117.550445527215,182.3510089105443,9482.252463348303
S32_D95,3,store_dept,0,0,1,1,4660.603585683903,84935.78445378151,5974.8937968467635,119.49787593693527,6213.889548720635
S33_D2,3,store_dept,0,0,1,1,696.9268686566588,7417.721092436976,893.4602456178367,17.869204912356732,929.19865544255
S33_D8,3,store_dept,0,0,1,1,632.0730499012022,3651.663613445378,810.3176499733413,16.206352999466827,842.730355972275
S33_D13,3,store_dept,0,0,1,1,642.3803649845879,6861.6726050420175,823.5316279102417,16.470632558204834,856.4728930266514
S33_D38,3,store_dept,0,0,1,1,4603.285634027063,13267.189075630253,5901.412182822694,118.0282436564539,6137.468670135602
S33_D40,3,store_dept,0,0,1,1,1053.9199499953386,6145.321344537815,1351.125375894024,27.02250751788048,1405.170390929785
S33_D90,3,store_dept,0,0,1,1,2004.7266385681196,24510.36966386555,2570.059550644329,51.401191012886585,2672.8619326701023
S33_D91,3,store_dept,0,0,1,1,1756.66226170672,9833.874453781513,2252.0410195080153,45.040820390160306,2342.1226602883357
S33_D92,3,store_dept,0,0,1,1,4572.747100750905,33660.996050420166,5862.26178316266,117.24523566325321,6096.752254489167
S33_D95,3,store_dept,0,0,1,1,3181.160298879547,26943.794873949577,4078.2475031635795,81.5649500632716,4241.377403290123
S34_D2,3,store_dept,0,0,1,1,2126.226566533809,35177.925798319324,2725.8224582963435,54.51644916592687,2834.855356628197
S34_D8,3,store_dept,0,0,1,1,1749.2783597107928,27043.341848739496,2242.5748571492363,44.85149714298473,2332.277851435206
S34_D13,3,store_dept,0,0,1,1,1465.9556266916134,23401.850924369744,1879.3551134186484,37.587102268372966,1954.5293179553942
S34_D38,3,store_dept,0,0,1,1,5217.696748566056,48944.55613445378,6689.087231661684,133.7817446332337,6956.650720928153
S34_D40,3,store_dept,0,0,1,1,2461.8560477485,38532.63756302521,3156.099453213577,63.12198906427154,3282.34343134212
S34_D72,3,store_dept,0,0,1,1,8369.596462672647,36619.17478991597,10729.822665146334,214.59645330292668,11159.015571752187
S34_D90,3,store_dept,0,0,1,1,2420.2228676534414,44495.09546218488,3102.725716331712,62.05451432663425,3226.8347449849807
S34_D91,3,store_dept,0,0,1,1,2553.6314541001016,33995.31966386555,3273.7555241563305,65.47511048312661,3404.7057451225837
S34_D92,3,store_dept,0,0,1,1,6611.781794057571,67635.20084033614,8476.304259981805,169.5260851996361,8815.356430381078
S34_D95,3,store_dept,0,0,1,1,3728.7404688831407,69634.74478991596,4780.245281108187,95.60490562216374,4971.455092352515
S36_D2,3,store_dept,0,0,1,1,1438.7096691521015,13430.056806722689,1844.425795852994,36.888515917059884,1918.202827687114
S36_D8,3,store_dept,0,0,1,1,307.5449071315202,3426.7899159663866,394.27257094260887,7.885451418852178,410.0434737803132
S36_D13,3,store_dept,0,0,1,1,1220.0963405242985,12171.81487394958,1564.1635085521507,31.283270171043014,1626.7300488942367
S36_D38,3,store_dept,0,0,1,1,2871.4765922263514,18160.40806722689,3681.2329912341825,73.62465982468365,3828.48231088355
S36_D40,3,store_dept,0,0,1,1,1056.4968779154299,10515.679159663867,1354.4289974875812,27.088579949751626,1408.6061573870845
S36_D90,3,store_dept,0,0,1,1,2357.0711146749195,35532.67680672269,3021.765169013247,60.43530338026494,3142.635775773777
S36_D91,3,store_dept,0,0,1,1,2043.3916562688746,11221.18974789916,2619.628103336697,52.392562066733944,2724.413227470165
S36_D92,3,store_dept,0,0,1,1,4122.66809657098,44329.889495798314,5285.260499803997,105.70520999607994,5496.670919796157
S36_D95,3,store_dept,0,0,1,1,2710.545649401668,40241.47680672269,3474.9195225329386,69.49839045065877,3613.9163034342564
S39_D2,3,store_dept,0,0,1,1,5329.390951399122,67680.27521008403,6832.279199693675,136.6455839938735,7105.570367681421
S39_D8,3,store_dept,0,0,1,1,2089.0944205073893,36201.89932773109,2678.219047090473,53.56438094180946,2785.347808974092
S39_D13,3,store_dept,0,0,1,1,2980.8108885364536,54871.56588235294,3821.3995591037337,76.42799118207468,3974.255541467883
S39_D38,3,store_dept,0,0,1,1,4441.844149949654,43116.73655462185,5694.444200235456,113.88888400470913,5922.221968244875
S39_D40,3,store_dept,0,0,1,1,2502.152126492232,58705.376470588235,3207.7590261630417,64.15518052326084,3336.0693872095635
S39_D72,3,store_dept,0,0,1,1,18407.109564074046,55062.969747899166,23597.914461142926,471.9582892228585,24541.831039588644
S39_D90,3,store_dept,0,0,1,1,5347.126889288198,79015.74714285714,6855.01667206747,137.1003334413494,7129.217338950169
S39_D91,3,store_dept,0,0,1,1,2721.6167276576257,60213.439831932774,3489.1126448570762,69.78225289714153,3628.6771506513596
S39_D92,3,store_dept,0,0,1,1,7529.8291387094,109812.79478991596,9653.240955825451,193.06481911650903,10039.37059405847
S39_D95,3,store_dept,0,0,1,1,6649.19804059265,102868.87722689076,8524.271888039777,170.48543776079555,8865.242763561368
S40_D2,3,store_dept,0,0,1,1,3182.916354483436,26831.634201680674,4080.498766447765,81.6099753289553,4243.718717105676
S40_D8,3,store_dept,0,0,1,1,2475.6217492361216,33784.33176470588,3173.747082520708,63.47494165041416,3300.696965821536
S40_D13,3,store_dept,0,0,1,1,1967.888887705351,21336.618403361343,2522.83355403826,50.456671080765204,2623.7468961997906
S40_D38,3,store_dept,0,0,1,1,4693.226392520052,36691.539159663866,6016.716235210707,120.33432470421414,6257.384884619135
S40_D40,3,store_dept,0,0,1,1,2160.2841924980335,33285.74302521008,2769.484334782479,55.38968669564958,2880.263708173778
S40_D72,3,store_dept,0,0,1,1,7951.836444201248,39434.0887394958,10194.254321466,203.88508642932,10602.02449432464
S40_D90,3,store_dept,0,0,1,1,4708.543277152773,61151.39109243698,6036.352481309855,120.7270496261971,6277.806580562249
S40_D91,3,store_dept,0,0,1,1,5166.045805164891,43008.95344537815,6622.870722221391,132.45741444442783,6887.785551110247
S40_D92,3,store_dept,0,0,1,1,9595.091703257376,96138.15647058823,12300.907563575956,246.01815127151914,12792.943866118996
S40_D95,3,store_dept,0,0,1,1,5537.110162325416,66632.026302521,7098.575228101184,141.97150456202368,7382.518237225231
S41_D2,3,store_dept,0,0,1,1,2698.865792404398,48677.88336134454,3459.945945862438,69.19891891724876,3598.3437836969356
S41_D8,3,store_dept,0,0,1,1,2124.468334377026,33719.906470588234,2723.5684046713477,54.47136809342695,2832.5111408582015
S41_D13,3,store_dept,0,0,1,1,2642.1673327886488,32440.209327731092,3387.2585206350477,67.74517041270096,3522.74886146045
S41_D38,3,store_dept,0,0,1,1,4626.370329024616,46939.44445378151,5931.006761809557,118.62013523619115,6168.24703228194
S41_D40,3,store_dept,0,0,1,1,2286.3464067610053,54325.62705882353,2931.0960934676086,58.62192186935217,3048.3399372063127
S41_D72,3,store_dept,0,0,1,1,13992.692698091809,55706.49420168067,17938.6320389537,358.772640779074,18656.177320511848
S41_D90,3,store_dept,0,0,1,1,4316.094410773113,70958.13857142857,5533.233034611131,110.66466069222263,5754.562355995577
S41_D91,3,store_dept,0,0,1,1,2695.3539043145547,52698.52008403361,3455.443705331259,69.10887410662518,3593.661453544509
S41_D92,3,store_dept,0,0,1,1,8586.22311129125,115727.1180672269,11007.538028675383,220.15076057350765,11447.839549822398
S41_D95,3,store_dept,0,0,1,1,5293.435175262047,89054.23050420168,6786.183894685944,135.7236778937189,7057.631250473383
DC_R2,1,dc,0,0,2,2,102210.97703112154,5898660.442605042,185310.7282241274,926.553641120637,48180.78933827313
WH_R2_B,2,warehouse,0,0,1,1,102210.97703112154,5898660.442605042,131034.47255389782,1310.3447255389783,68137.92572802686
S3_D2,3,store_dept,0,0,1,1,2024.598090633862,16775.760168067227,2595.534752192611,51.91069504385222,2699.3561422803155
S3_D8,3,store_dept,0,0,1,1,742.8235066654648,8274.70168067227,952.2997355451259,19.04599471090252,990.391724966931
S3_D13,3,store_dept,0,0,1,1,1040.4412539516927,11313.179915966386,1333.8456875660702,26.676913751321404,1387.199515068713
